ip.src,ip.dst,frame.time_delta,frame.len,ip.ttl,ip.len,Protocol,label
192.168.64.5,192.168.64.3,12.54622162619606,1514,128,1534,TCP,Normal
192.168.64.6,192.168.64.1,9.399502401754924,98,128,118,ICMP,Normal
192.168.64.10,192.168.64.3,0.5658956854654276,60,64,80,ICMP,Normal
192.168.64.10,192.168.64.3,3.272820286789918e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,11.670994626408026,98,128,118,ICMP,Normal
192.168.64.5,192.168.64.3,28.183156696204698,1514,64,1534,ICMP,Normal
192.168.64.12,192.168.64.3,4.446510739329364e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,6.324414453560413e-06,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,7.01192122107756e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,6.0537022998167776e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,1.3793156210172188e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,3.2096202073307745,60,128,80,TCP,Normal
192.168.64.11,192.168.64.3,4.838584218450196e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,2.402423935142603e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,4.155385014743866,98,128,118,TCP,Normal
192.168.64.5,192.168.64.1,28.94341415347825,46,128,66,TCP,Normal
192.168.64.12,192.168.64.3,9.101400526968865e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,20.642012758329038,1514,64,1534,ICMP,Normal
192.168.64.10,192.168.64.1,5.638625263319518,60,64,80,ICMP,Normal
192.168.64.12,192.168.64.3,8.614727837998948e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,11.012426590107033,1514,128,1534,ICMP,Normal
192.168.64.10,192.168.64.3,14.978839953206943,98,128,118,ICMP,Normal
192.168.64.11,192.168.64.3,1.984336053440971e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,7.653630069267973e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,12.540806267348096,46,128,66,UDP,Normal
192.168.64.7,192.168.64.1,14.236021704840809,60,128,80,ICMP,Normal
192.168.64.7,192.168.64.3,22.11425675655144,1514,64,1534,TCP,Normal
192.168.64.10,192.168.64.1,13.0769411981878,46,64,66,UDP,Normal
192.168.64.11,192.168.64.3,2.7133576451273162e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,1.5083268737904728e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,1.2216660835428503e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,26.954801299810207,46,128,66,ICMP,Normal
192.168.64.11,192.168.64.3,5.019002544934967e-06,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,17.300492099984602,46,64,66,ICMP,Normal
192.168.64.12,192.168.64.3,6.395801809740193e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,12.045477511599799,98,64,118,ICMP,Normal
192.168.64.12,192.168.64.3,7.359619009855463e-06,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,7.666090820887016e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,7.135403077111765,46,64,66,UDP,Normal
192.168.64.10,192.168.64.3,8.122607557618428e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,18.169365707677258,98,128,118,TCP,Normal
192.168.64.5,192.168.64.1,22.345417630310607,98,64,118,ICMP,Normal
192.168.64.6,192.168.64.3,16.362758528022272,1514,128,1534,TCP,Normal
192.168.64.5,192.168.64.1,19.665310192175944,1514,64,1534,ICMP,Normal
192.168.64.10,192.168.64.3,19.7986611364208,98,64,118,TCP,Normal
192.168.64.12,192.168.64.3,8.696140479797147e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,2.443481527864211e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,1.1260035921598763e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,14.534760146640533,46,64,66,TCP,Normal
192.168.64.11,192.168.64.3,3.947446361510317e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,2.7992414083935986e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,3.967866017299393e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,11.089022455752332,60,128,80,UDP,Normal
192.168.64.6,192.168.64.1,8.9957802774387,1514,64,1534,TCP,Normal
192.168.64.11,192.168.64.3,1.0876592212581399e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,6.0942643802068595e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,3.4941057515739624e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,26.158277288301807,46,128,66,UDP,Normal
192.168.64.10,192.168.64.1,8.016091828479667,60,64,80,UDP,Normal
192.168.64.11,192.168.64.3,1.8557784804314545e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,2.3446688462937784e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,3.8020766313427677e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,19.341710800743353,60,64,80,TCP,Normal
192.168.64.10,192.168.64.3,6.1961292659111145,98,64,118,TCP,Normal
192.168.64.11,192.168.64.3,6.279501521673077e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,4.273387057358539e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,8.790688379063986e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,4.14849790487964,98,64,118,UDP,Normal
192.168.64.6,192.168.64.1,12.105116124187816,1514,128,1534,UDP,Normal
192.168.64.10,192.168.64.3,7.627249391900963e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,1.2552222873654083e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,18.72581803518858,46,64,66,UDP,Normal
192.168.64.7,192.168.64.1,25.996214527824705,98,64,118,ICMP,Normal
192.168.64.6,192.168.64.1,6.4034258468151695,98,64,118,ICMP,Normal
192.168.64.12,192.168.64.3,4.206524639823511e-06,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,5.8574856239360886e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,7.606846191354985e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,8.613413070415751e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,2.3496313817821983,1514,128,1534,ICMP,Normal
192.168.64.5,192.168.64.1,14.695968400488928,46,128,66,ICMP,Normal
192.168.64.5,192.168.64.1,27.906486248081134,46,64,66,ICMP,Normal
192.168.64.11,192.168.64.3,4.213384627289552e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,6.486172955782199e-06,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,6.435568212634247e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,11.507443823149115,98,128,118,ICMP,Normal
192.168.64.11,192.168.64.3,2.5109305551054096e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,1.3216680705354048e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,21.327657646371904,1514,128,1534,ICMP,Normal
192.168.64.11,192.168.64.3,4.6730595216367765e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,4.1959556860452656e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,10.711037667513052,98,128,118,ICMP,Normal
192.168.64.5,192.168.64.3,17.2038096082002,46,128,66,TCP,Normal
192.168.64.5,192.168.64.3,11.747470665578247,1514,64,1534,TCP,Normal
192.168.64.12,192.168.64.3,5.1504689665176e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,4.113149550835806e-06,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,13.56537378497682,98,64,118,ICMP,Normal
192.168.64.5,192.168.64.1,10.301339151110147,98,64,118,TCP,Normal
192.168.64.7,192.168.64.1,26.223311965363497,1514,128,1534,ICMP,Normal
192.168.64.12,192.168.64.3,7.039260113678193e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,7.860893025682721e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,8.806227220221121,98,64,118,ICMP,Normal
192.168.64.7,192.168.64.1,17.600339647429575,60,64,80,ICMP,Normal
192.168.64.10,192.168.64.1,5.721000256927565,60,128,80,UDP,Normal
192.168.64.7,192.168.64.1,28.735332055974556,46,128,66,TCP,Normal
192.168.64.11,192.168.64.3,5.700312904195957e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,20.450804577564302,46,128,66,UDP,Normal
192.168.64.10,192.168.64.1,12.601420911314001,46,64,66,UDP,Normal
192.168.64.11,192.168.64.3,5.908806377776695e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,7.656745390600885e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,3.388835152378484e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,8.959205086984647e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,20.925307328064843,1514,128,1534,ICMP,Normal
192.168.64.12,192.168.64.3,2.516233708575788e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,12.094838293778105,60,128,80,UDP,Normal
192.168.64.11,192.168.64.3,7.165691960899402e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,1.7298214397608207e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,11.550127520073078,60,128,80,ICMP,Normal
192.168.64.5,192.168.64.3,15.592204008995692,98,128,118,TCP,Normal
192.168.64.7,192.168.64.1,1.2890144698655297,60,128,80,TCP,Normal
192.168.64.7,192.168.64.1,12.149969097964403,1514,128,1534,TCP,Normal
192.168.64.11,192.168.64.3,9.29310912715332e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,3.0342808680653063e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,14.790935013309491,1514,128,1534,UDP,Normal
192.168.64.7,192.168.64.1,8.645627089760637,46,64,66,TCP,Normal
192.168.64.5,192.168.64.1,0.9257201121418765,98,64,118,TCP,Normal
192.168.64.11,192.168.64.3,7.831101628222296e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,1.1617436516088762e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,6.614744340226086e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,8.920717111191324,1514,128,1534,UDP,Normal
192.168.64.12,192.168.64.3,8.929543987083258e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,24.70773512925121,46,128,66,TCP,Normal
192.168.64.11,192.168.64.3,2.0735203457647133e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,3.966876715059644e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,1.3444884744699451e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,3.9099126559318362,1514,64,1534,TCP,Normal
192.168.64.10,192.168.64.3,2.727164104859557e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,8.033345119550705e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,23.817965161836895,1514,128,1534,TCP,Normal
192.168.64.5,192.168.64.3,5.247971767986161,60,64,80,ICMP,Normal
192.168.64.10,192.168.64.3,7.670310280670648e-06,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,0.46029424939783625,60,128,80,TCP,Normal
192.168.64.6,192.168.64.1,24.603037530175644,60,128,80,UDP,Normal
192.168.64.10,192.168.64.3,21.503177031941725,98,128,118,TCP,Normal
192.168.64.7,192.168.64.3,13.286696043115462,46,64,66,ICMP,Normal
192.168.64.12,192.168.64.3,3.566966942129869e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,6.315851877420805e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,2.260772739667922e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,6.321228880645799e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,1.972477090227548e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,1.235044692791093,1514,128,1534,UDP,Normal
192.168.64.5,192.168.64.3,5.413609083726665,60,128,80,ICMP,Normal
192.168.64.12,192.168.64.3,3.33019330053257e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,21.8241412548668,98,64,118,UDP,Normal
192.168.64.7,192.168.64.1,18.477905817981995,46,128,66,UDP,Normal
192.168.64.10,192.168.64.3,29.85887921528725,1514,64,1534,TCP,Normal
192.168.64.10,192.168.64.3,1.3872599309363128e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,21.22633357343694,60,128,80,ICMP,Normal
192.168.64.11,192.168.64.3,8.471856707081772e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,3.9275397090749584e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,4.413153454610675e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,5.045532142735114e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,3.710239694719932e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,14.495247673434248,60,128,80,TCP,Normal
192.168.64.10,192.168.64.1,24.365432627266816,60,64,80,UDP,Normal
192.168.64.10,192.168.64.3,3.115563322164486e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,3.4427280897924225e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,3.380082499277344e-06,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,4.8954727374484075e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,10.807674873477675,1514,64,1534,ICMP,Normal
192.168.64.10,192.168.64.3,26.870054705181037,46,64,66,TCP,Normal
192.168.64.10,192.168.64.3,7.359115486048177,98,128,118,ICMP,Normal
192.168.64.12,192.168.64.3,2.2693480402409288e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,29.033102046673676,1514,128,1534,ICMP,Normal
192.168.64.6,192.168.64.3,5.440780070185097,1514,64,1534,UDP,Normal
192.168.64.11,192.168.64.3,9.594933998595794e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,7.448757691666049e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,13.166197614570683,60,128,80,UDP,Normal
192.168.64.5,192.168.64.3,11.698220911665173,60,64,80,UDP,Normal
192.168.64.7,192.168.64.3,16.889923502729967,46,64,66,UDP,Normal
192.168.64.10,192.168.64.1,13.612350450353608,46,64,66,ICMP,Normal
192.168.64.6,192.168.64.3,25.40565746036844,1514,64,1534,TCP,Normal
192.168.64.12,192.168.64.3,6.314679607483631e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,7.026930099681214e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,12.629746012613767,60,128,80,TCP,Normal
192.168.64.5,192.168.64.3,23.112780078695106,98,128,118,TCP,Normal
192.168.64.12,192.168.64.3,4.196891906675879e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,5.220373334165941e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,4.2246967703961304e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,9.723585421198117e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,17.559159518415218,46,64,66,TCP,Normal
192.168.64.10,192.168.64.3,0.5622771636678404,60,64,80,ICMP,Normal
192.168.64.10,192.168.64.1,14.035366951130193,60,64,80,ICMP,Normal
192.168.64.10,192.168.64.3,4.54085805847859e-06,98,128,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,3.0742172825930942,60,128,80,UDP,Normal
192.168.64.5,192.168.64.1,28.02095712279804,60,128,80,TCP,Normal
192.168.64.10,192.168.64.3,8.046843395490537e-06,98,64,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,15.96509165377918,46,128,66,UDP,Normal
192.168.64.10,192.168.64.3,24.951333188194198,60,128,80,UDP,Normal
192.168.64.7,192.168.64.1,5.931680593518178,60,128,80,ICMP,Normal
192.168.64.12,192.168.64.3,3.264555347391419e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,6.811159693111269e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,8.570872275034972e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,5.2097345662775285e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,3.328449960724055e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,18.587627536722813,60,128,80,UDP,Normal
192.168.64.10,192.168.64.3,6.733322124294912e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,1.3629246985064141e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,9.069588803339196e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,21.342030666401993,60,128,80,UDP,Normal
192.168.64.11,192.168.64.3,5.042069573729185e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,29.362451772905764,46,128,66,ICMP,Normal
192.168.64.10,192.168.64.3,6.596172458604602e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,14.538454534228874,98,128,118,ICMP,Normal
192.168.64.5,192.168.64.1,28.689386856471817,46,64,66,UDP,Normal
192.168.64.12,192.168.64.3,8.222225520564298e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,1.4064566642772214e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,9.603145297895551,60,128,80,TCP,Normal
192.168.64.7,192.168.64.3,13.644903729434425,1514,64,1534,TCP,Normal
192.168.64.11,192.168.64.3,9.680625551124952e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,14.573188262650993,98,64,118,UDP,Normal
192.168.64.7,192.168.64.3,17.81393955736015,60,128,80,TCP,Normal
192.168.64.10,192.168.64.1,15.787796344036527,46,128,66,UDP,Normal
192.168.64.6,192.168.64.1,28.636136374745025,98,128,118,UDP,Normal
192.168.64.12,192.168.64.3,8.324597147088131e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,3.59131415862802,46,128,66,ICMP,Normal
192.168.64.7,192.168.64.1,11.310740275944143,98,64,118,ICMP,Normal
192.168.64.11,192.168.64.3,1.801934321498333e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,3.8823334368594645e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,8.728513314471371,46,64,66,UDP,Normal
192.168.64.10,192.168.64.3,9.94827205028167e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,7.71945742244818e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,8.668055021939308,60,64,80,TCP,Normal
192.168.64.7,192.168.64.3,22.823014247702158,1514,128,1534,UDP,Normal
192.168.64.7,192.168.64.1,22.971685620208323,46,64,66,ICMP,Normal
192.168.64.10,192.168.64.1,17.416300971331836,46,64,66,ICMP,Normal
192.168.64.5,192.168.64.1,14.092795372042707,46,64,66,UDP,Normal
192.168.64.12,192.168.64.3,4.15133225389878e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.1,18.283243464401966,60,64,80,TCP,Normal
192.168.64.5,192.168.64.3,7.214299927321761,60,64,80,UDP,Normal
192.168.64.10,192.168.64.3,2.2886083728585193e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,1.6798674111708651,46,128,66,TCP,Normal
192.168.64.5,192.168.64.1,27.666846952699032,46,128,66,UDP,Normal
192.168.64.12,192.168.64.3,5.1881589222380096e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,5.054201682798498e-06,60,64,80,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,9.697174436565726,60,128,80,ICMP,Normal
192.168.64.12,192.168.64.3,8.675705415649938e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,1.7971983494343732e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,7.866911534980463e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.6,192.168.64.1,17.221456143645888,60,128,80,UDP,Normal
192.168.64.6,192.168.64.3,18.034814423753684,1514,64,1534,TCP,Normal
192.168.64.12,192.168.64.3,9.548529330131395e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,29.468429541744147,98,64,118,ICMP,Normal
192.168.64.6,192.168.64.1,29.257856174015263,60,64,80,ICMP,Normal
192.168.64.7,192.168.64.3,1.344758489563589,98,64,118,TCP,Normal
192.168.64.10,192.168.64.1,28.157756981888404,98,128,118,TCP,Normal
192.168.64.10,192.168.64.3,9.663529736087913,46,128,66,ICMP,Normal
192.168.64.10,192.168.64.1,17.284536181011983,46,128,66,TCP,Normal
192.168.64.6,192.168.64.1,17.867955559977098,1514,128,1534,TCP,Normal
192.168.64.10,192.168.64.3,2.7044922962494888e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.1,17.71875657978997,60,128,80,TCP,Normal
192.168.64.11,192.168.64.3,4.3252246847198015e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,1.4096506817452788e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,1.4042636163564451e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,10.029999644980112,60,64,80,UDP,Normal
192.168.64.5,192.168.64.1,21.51506246784735,60,64,80,ICMP,Normal
192.168.64.10,192.168.64.3,4.170374430167373e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,1.4547671492049327e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,3.842140982398916e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,8.131534463303403,60,64,80,TCP,Normal
192.168.64.7,192.168.64.3,12.703164892423233,98,64,118,TCP,Normal
192.168.64.6,192.168.64.3,14.27708716674345,60,64,80,ICMP,Normal
192.168.64.12,192.168.64.3,8.346761530490752e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,29.40021361148765,98,128,118,TCP,Normal
192.168.64.6,192.168.64.3,18.034905165769356,98,64,118,ICMP,Normal
192.168.64.12,192.168.64.3,2.4481976288898958e-06,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,9.244281891741562e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,5.607647271845085e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,6.146630233781883e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,9.29061628302778,1514,64,1534,ICMP,Normal
192.168.64.5,192.168.64.1,6.813178950600218,60,128,80,TCP,Normal
192.168.64.11,192.168.64.3,2.0042289952237593e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,1.1548573474395186e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,1.0774983481383921e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,2.0013287344227453e-06,60,64,80,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,22.287918645217456,60,64,80,TCP,Normal
192.168.64.5,192.168.64.3,24.061885990490342,46,64,66,TCP,Normal
192.168.64.7,192.168.64.3,7.298160029657032,60,64,80,TCP,Normal
192.168.64.6,192.168.64.3,17.975482078849826,60,128,80,ICMP,Normal
192.168.64.12,192.168.64.3,7.530387221162002e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.10,192.168.64.3,7.910264806848264e-06,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,6.397723310507851e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,4.792662032889607e-05,98,128,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.3,23.201678517469837,46,64,66,ICMP,Normal
192.168.64.11,192.168.64.3,9.910763078017184e-05,60,64,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,4.623694613992665e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.5,192.168.64.3,23.20279517243868,46,64,66,TCP,Normal
192.168.64.10,192.168.64.3,7.518852265569144e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,4.561989976678818e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,2.667945167357643e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.6,192.168.64.3,5.340591007058316,60,64,80,TCP,Normal
192.168.64.12,192.168.64.3,7.368855231742226e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.11,192.168.64.3,1.4108056736149007e-05,98,64,118,ICMP,DDOS-Attack
192.168.64.7,192.168.64.1,8.22352713294003,1514,128,1534,UDP,Normal
192.168.64.12,192.168.64.3,1.0373418059974712e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,7.209207205764623e-05,60,128,80,ICMP,DDOS-Attack
192.168.64.12,192.168.64.3,1.124778175360697e-05,60,64,80,ICMP,DDOS-Attack
