timestamp,src_ip,protocol,pkt_len,pkt_rate,pkt_count,ip_ttl,label
1755272066.841055,192.168.105.3,HTTPS,200,437.2,1,64,Normal
1755277096.9558,192.168.31.38,HTTP,958,218.8,5,128,Normal
1755274463.681858,192.168.199.13,UDP,1483,91.9,3,255,Normal
1755287691.856926,192.168.71.151,TCP,928,281.1,4,128,Normal
1755265226.498547,192.168.70.67,TCP,1143,340.0,1,255,Normal
1755278740.116948,192.168.73.176,TCP,320,267.1,4,255,Normal
1755281898.425484,192.168.51.84,ICMP,84,1.3,5,255,Normal
1755264335.3504,192.168.122.71,HTTP,1495,464.5,4,255,Normal
1755275222.866404,192.168.250.167,HTTP,906,430.9,5,128,Normal
1755274572.991714,192.168.30.67,UDP,1142,182.2,1,255,Normal
1755269422.135591,192.168.56.232,TCP,457,489.3,2,128,Normal
1755290216.820927,192.168.29.214,ICMP,98,47.2,2,128,Normal
1755273624.711769,192.168.4.21,TCP,380,399.6,5,128,Normal
1755281276.447581,192.168.199.186,HTTP,1500,287.1,2,64,Normal
1755290763.792139,192.168.242.47,HTTP,960,436.2,4,128,Normal
1755277122.478242,192.168.158.166,ICMP,60,77.9,4,64,Normal
1755275575.860225,192.168.138.156,ICMP,60,32.5,4,255,Normal
1755280457.403125,192.168.140.217,TCP,661,443.4,3,255,Normal
1755276381.84786,192.168.110.222,ICMP,98,93.5,2,128,Normal
1755289498.584505,192.168.252.129,TCP,959,21.2,5,128,Normal
1755282960.270593,192.168.5.60,ICMP,98,70.6,2,64,Normal
1755274793.311184,192.168.101.108,TCP,402,275.7,5,64,Normal
1755267339.418707,192.168.24.198,HTTPS,1485,33.3,5,255,Normal
1755271568.058862,192.168.254.186,HTTPS,1261,64.5,2,128,Normal
1755289863.197287,192.168.28.61,HTTPS,675,271.4,2,64,Normal
1755282579.76983,192.168.196.136,HTTP,258,433.6,1,128,Normal
1755266963.990518,192.168.188.247,HTTP,444,149.5,4,128,Normal
1755282186.669383,192.168.233.148,HTTPS,796,113.0,2,255,Normal
1755291458.4864,192.168.117.1,TCP,1095,73.7,5,128,Normal
1755290013.457021,192.168.39.79,HTTP,719,434.7,4,255,Normal
1755263338.225823,10.0.5.5,ICMP,60,9022.1,15,64,DDOS-Attack
1755264280.535937,192.168.253.83,HTTPS,966,359.5,1,64,Normal
1755289624.28218,192.168.197.77,HTTP,879,96.6,1,64,Normal
1755268214.278901,192.168.190.158,TCP,608,96.3,1,255,Normal
1755271571.153987,192.168.183.43,UDP,1012,134.8,4,128,Normal
1755275263.01922,192.168.57.39,TCP,1110,295.2,4,255,Normal
1755291270.766427,192.168.190.52,HTTP,858,499.2,4,255,Normal
1755269731.941517,192.168.43.144,HTTPS,318,242.9,2,255,Normal
1755287296.160843,192.168.101.120,UDP,1447,387.2,2,255,Normal
1755284990.023462,192.168.2.149,HTTPS,379,295.3,1,64,Normal
1755282759.30717,192.168.185.50,HTTP,1474,26.8,5,64,Normal
1755289725.899009,192.168.130.40,UDP,959,47.6,1,128,Normal
1755277840.167376,192.168.161.36,TCP,689,18.6,1,64,Normal
1755273496.375881,192.168.160.62,ICMP,60,98.0,3,255,Normal
1755263338.302314,10.0.4.3,ICMP,60,1460.0,21,64,DDOS-Attack
1755276274.442659,192.168.222.101,HTTP,973,289.9,1,255,Normal
1755287558.913031,192.168.173.145,HTTP,1102,221.0,3,64,Normal
1755274850.179131,192.168.4.19,HTTP,541,286.5,5,255,Normal
1755285671.699195,192.168.15.77,HTTPS,388,284.3,1,128,Normal
1755289219.905195,192.168.48.15,ICMP,98,89.6,1,128,Normal
1755271476.378863,192.168.201.33,ICMP,98,90.1,3,64,Normal
1755270221.701741,192.168.208.3,ICMP,84,28.4,3,255,Normal
1755276316.420398,192.168.103.152,HTTPS,915,332.8,2,64,Normal
1755267965.169365,192.168.4.198,ICMP,98,59.3,3,128,Normal
1755270480.387168,192.168.86.215,HTTPS,1296,262.3,5,64,Normal
1755275374.9985,192.168.101.25,ICMP,98,23.1,3,255,Normal
1755274444.463679,192.168.122.5,UDP,194,115.9,1,64,Normal
1755285022.198721,192.168.229.219,UDP,1247,491.8,1,64,Normal
1755288312.401283,192.168.91.234,UDP,785,182.4,2,64,Normal
1755263337.267664,10.0.4.1,ICMP,60,12803.4,27,64,DDOS-Attack
1755288307.09685,192.168.199.91,ICMP,98,68.2,2,255,Normal
1755265462.413828,192.168.220.187,HTTPS,494,33.5,1,64,Normal
1755285792.703414,192.168.38.31,HTTP,647,259.5,4,128,Normal
1755264424.251457,192.168.118.190,HTTP,415,291.6,2,128,Normal
1755289328.537622,192.168.192.190,HTTPS,1134,60.7,3,255,Normal
1755286828.536668,192.168.103.37,UDP,775,459.6,1,128,Normal
1755277678.974132,192.168.162.91,UDP,604,11.6,2,255,Normal
1755273794.831736,192.168.174.217,UDP,136,479.3,1,64,Normal
1755275875.604562,192.168.130.165,TCP,286,79.6,1,128,Normal
1755278192.536167,192.168.14.89,ICMP,98,54.7,2,128,Normal
1755273645.960707,192.168.123.179,UDP,979,360.9,2,64,Normal
1755275073.645778,192.168.101.48,TCP,595,174.7,3,255,Normal
1755283593.180785,192.168.245.194,HTTPS,361,213.4,5,64,Normal
1755268160.855344,192.168.129.46,ICMP,98,94.5,2,255,Normal
1755285647.582987,192.168.65.185,HTTP,589,323.4,4,255,Normal
1755280181.384954,192.168.239.86,UDP,367,42.0,5,64,Normal
1755266867.625916,192.168.245.115,UDP,733,409.4,3,64,Normal
1755280807.344975,192.168.214.60,TCP,632,156.2,4,128,Normal
1755290998.786911,192.168.218.172,ICMP,60,97.4,5,64,Normal
1755271316.86178,192.168.115.150,TCP,1492,116.5,2,255,Normal
1755270885.742027,192.168.157.147,HTTP,1260,328.8,3,128,Normal
1755282452.379734,192.168.229.230,UDP,1122,260.8,3,64,Normal
1755277237.065426,192.168.238.3,TCP,987,365.0,1,64,Normal
1755288680.044561,192.168.225.141,UDP,640,308.8,5,128,Normal
1755264268.242088,192.168.167.240,HTTPS,1058,346.4,5,255,Normal
1755269302.991571,192.168.90.41,HTTPS,744,337.5,2,255,Normal
1755270526.091123,192.168.17.183,HTTPS,718,308.5,2,255,Normal
1755281861.098605,192.168.141.215,HTTPS,643,396.6,5,64,Normal
1755270001.727739,192.168.17.113,HTTP,1315,107.3,5,255,Normal
1755270214.089463,192.168.19.209,UDP,304,156.2,4,128,Normal
1755287074.452604,192.168.46.184,HTTPS,836,99.4,2,255,Normal
1755267632.181651,192.168.211.113,HTTP,182,350.6,2,128,Normal
1755263887.70992,192.168.178.97,HTTP,699,355.9,5,64,Normal
1755271863.179277,192.168.35.162,TCP,669,364.3,3,255,Normal
1755268504.216884,192.168.245.119,ICMP,98,60.4,4,255,Normal
1755280615.749975,192.168.174.250,HTTPS,220,283.4,4,255,Normal
1755272323.518141,192.168.171.240,HTTP,1077,335.2,3,255,Normal
1755288653.755282,192.168.19.97,ICMP,84,89.3,5,64,Normal
1755265826.663645,192.168.82.159,TCP,1071,339.9,4,255,Normal
1755270596.684728,192.168.59.141,TCP,630,434.8,5,255,Normal
1755284582.562613,192.168.131.155,ICMP,60,83.0,2,255,Normal
1755270115.471043,192.168.24.142,HTTPS,375,36.3,5,64,Normal
1755291630.058983,192.168.140.94,HTTPS,445,121.7,2,255,Normal
1755277954.381004,192.168.157.200,HTTP,669,222.6,1,255,Normal
1755266855.111616,192.168.207.147,UDP,952,161.7,1,255,Normal
1755275315.272128,192.168.34.78,HTTP,891,104.8,5,128,Normal
1755267776.814878,192.168.182.206,HTTPS,841,427.3,3,128,Normal
1755263337.754673,10.0.3.5,ICMP,60,33833.1,20,64,DDOS-Attack
1755276575.411957,192.168.163.204,HTTP,223,142.2,5,64,Normal
1755271279.175863,192.168.187.176,ICMP,60,17.5,5,128,Normal
1755275988.764828,192.168.220.62,UDP,1382,468.3,2,255,Normal
1755274239.827924,192.168.97.231,ICMP,60,61.6,2,64,Normal
1755275401.405592,192.168.175.60,HTTPS,569,126.8,4,64,Normal
1755263338.122238,10.0.4.1,ICMP,60,12759.1,16,64,DDOS-Attack
1755283226.253617,192.168.112.184,ICMP,60,14.3,1,64,Normal
1755283014.603043,192.168.116.88,HTTP,1436,133.3,4,64,Normal
1755284254.680807,192.168.45.246,HTTP,263,296.4,1,128,Normal
1755279454.850115,192.168.58.137,ICMP,60,36.3,2,255,Normal
1755282389.134541,192.168.177.61,TCP,1269,230.6,4,255,Normal
1755274100.232183,192.168.43.187,HTTP,625,258.5,2,255,Normal
1755264635.532067,192.168.134.122,ICMP,84,27.6,2,128,Normal
1755275215.049574,192.168.95.98,HTTPS,722,379.1,2,64,Normal
1755272604.773949,192.168.1.64,ICMP,60,64.4,4,128,Normal
1755273944.019188,192.168.132.132,HTTP,842,183.9,1,255,Normal
1755289178.385511,192.168.29.100,TCP,626,25.6,5,64,Normal
1755278767.588928,192.168.214.85,TCP,1416,225.8,5,64,Normal
1755275026.980971,192.168.184.214,HTTP,1340,160.4,5,64,Normal
1755274712.39799,192.168.153.210,HTTPS,790,64.6,2,64,Normal
1755263337.51699,10.0.3.2,ICMP,60,3231.4,15,64,DDOS-Attack
1755285013.211811,192.168.60.87,TCP,1001,315.9,1,255,Normal
1755263633.776431,192.168.229.252,ICMP,84,29.4,5,64,Normal
1755265973.1579,192.168.159.95,HTTP,1233,276.7,5,255,Normal
1755286176.635867,192.168.68.94,HTTPS,445,57.6,1,64,Normal
1755281432.781226,192.168.10.15,TCP,730,116.2,4,128,Normal
1755287650.486008,192.168.136.62,UDP,1491,68.9,1,255,Normal
1755269790.136144,192.168.53.243,TCP,990,262.0,2,128,Normal
1755267003.874696,192.168.209.82,HTTPS,1487,296.0,3,128,Normal
1755290913.97343,192.168.212.68,HTTP,599,213.0,1,128,Normal
1755271755.651564,192.168.27.46,HTTPS,1448,153.5,4,64,Normal
1755273928.082198,192.168.236.165,ICMP,84,93.8,1,128,Normal
1755274118.985022,192.168.241.47,TCP,579,139.6,2,255,Normal
1755285582.481701,192.168.210.47,HTTP,1013,23.0,1,64,Normal
1755271669.457376,192.168.81.240,HTTP,848,369.8,4,64,Normal
1755276613.180215,192.168.95.34,UDP,741,247.7,5,64,Normal
1755273106.197029,192.168.201.109,HTTP,1125,23.7,4,64,Normal
1755268143.03648,192.168.200.247,TCP,1014,169.2,3,128,Normal
1755288242.780727,192.168.237.136,UDP,279,115.9,3,255,Normal
1755285107.290662,192.168.149.138,TCP,171,189.5,4,255,Normal
1755284080.855064,192.168.6.247,ICMP,98,16.7,3,255,Normal
1755290376.950036,192.168.196.185,HTTP,1330,447.3,4,255,Normal
1755267289.536725,192.168.123.62,TCP,750,62.6,2,128,Normal
1755290082.259823,192.168.226.65,UDP,885,313.4,1,255,Normal
1755272958.477298,192.168.18.31,UDP,685,288.3,3,128,Normal
1755263736.674499,192.168.206.43,HTTPS,1358,24.3,4,64,Normal
1755264495.330567,192.168.51.94,ICMP,60,72.9,5,128,Normal
1755263548.745567,192.168.128.53,ICMP,84,85.9,5,64,Normal
1755268068.391229,192.168.94.59,ICMP,84,37.4,3,255,Normal
1755287965.816269,192.168.144.209,HTTP,1325,143.4,2,255,Normal
1755283346.062472,192.168.251.110,HTTP,112,25.8,1,64,Normal
1755278881.351522,192.168.74.54,HTTP,905,107.4,5,64,Normal
1755270707.566263,192.168.111.95,HTTPS,694,485.3,2,255,Normal
1755271848.746864,192.168.190.89,HTTP,114,387.4,1,64,Normal
1755280159.381075,192.168.72.33,HTTPS,597,412.8,5,255,Normal
1755267485.215469,192.168.97.164,ICMP,98,21.2,5,255,Normal
1755283674.632905,192.168.138.156,TCP,346,225.5,1,64,Normal
1755275128.369258,192.168.62.201,UDP,249,249.0,1,128,Normal
1755288049.080534,192.168.177.64,UDP,257,73.2,3,255,Normal
1755269162.344408,192.168.64.121,UDP,655,244.7,3,64,Normal
1755281425.353955,192.168.63.145,UDP,1368,459.2,2,64,Normal
1755267081.399724,192.168.141.30,UDP,565,448.5,5,255,Normal
1755272827.295473,192.168.178.157,TCP,127,117.8,2,128,Normal
1755280906.941766,192.168.199.15,ICMP,98,68.3,5,255,Normal
1755270098.962172,192.168.89.182,TCP,1308,242.6,1,255,Normal
1755270798.77557,192.168.164.144,TCP,428,106.1,3,64,Normal
1755284201.156432,192.168.49.36,TCP,801,362.6,3,255,Normal
1755283766.723051,192.168.141.24,HTTP,179,392.5,1,64,Normal
1755271001.555096,192.168.193.2,HTTPS,1202,46.6,2,255,Normal
1755265698.595119,192.168.242.55,HTTP,514,177.8,5,64,Normal
1755269946.672648,192.168.191.94,HTTP,594,491.4,4,128,Normal
1755274317.063813,192.168.206.10,TCP,1340,375.6,2,64,Normal
1755272564.569378,192.168.12.115,ICMP,60,55.4,3,128,Normal
1755263338.932918,10.0.4.1,ICMP,60,15432.5,25,64,DDOS-Attack
1755277760.861838,192.168.178.42,HTTPS,500,145.2,1,64,Normal
1755277464.494108,192.168.5.205,ICMP,98,12.0,2,255,Normal
1755281901.253052,192.168.238.90,HTTP,450,461.4,5,64,Normal
1755270443.180915,192.168.62.31,HTTP,765,314.3,5,128,Normal
1755288461.733475,192.168.94.233,TCP,960,25.0,4,128,Normal
1755277951.488449,192.168.113.124,HTTPS,1394,446.2,4,255,Normal
1755280439.211923,192.168.236.212,ICMP,60,61.6,4,64,Normal
1755274138.736017,192.168.229.109,ICMP,60,97.1,1,128,Normal
1755283508.191342,192.168.37.181,HTTPS,976,91.8,3,255,Normal
1755280243.830259,192.168.145.22,UDP,178,131.1,4,255,Normal
1755281002.595201,192.168.109.181,UDP,259,244.0,2,255,Normal
1755275272.092885,192.168.20.214,TCP,1306,356.8,5,128,Normal
1755273444.503261,192.168.198.108,HTTPS,927,320.1,1,64,Normal
1755263337.748734,10.0.1.3,ICMP,60,9404.2,20,64,DDOS-Attack
1755281962.956911,192.168.174.4,ICMP,60,84.8,2,128,Normal
1755266083.616986,192.168.8.129,UDP,214,359.7,2,255,Normal
1755279820.040989,192.168.50.246,UDP,528,405.1,1,64,Normal
1755288528.08761,192.168.20.35,TCP,1279,440.8,4,64,Normal
1755288715.961494,192.168.52.155,HTTP,997,149.7,3,128,Normal
1755274104.000591,192.168.137.4,UDP,1224,429.6,2,64,Normal
1755272745.128149,192.168.140.204,UDP,425,142.9,4,255,Normal
1755268801.793376,192.168.81.121,HTTPS,1080,363.2,3,64,Normal
1755290158.691373,192.168.214.96,HTTP,1417,58.1,4,255,Normal
1755285722.857398,192.168.134.247,UDP,982,344.2,2,128,Normal
1755282662.692258,192.168.44.36,TCP,791,484.4,2,64,Normal
1755277420.700212,192.168.42.151,HTTP,613,46.2,3,255,Normal
1755287864.990934,192.168.253.27,HTTPS,1353,15.3,1,128,Normal
1755269104.152796,192.168.88.26,UDP,1391,18.4,3,128,Normal
1755285502.263125,192.168.200.251,HTTPS,165,201.8,2,128,Normal
1755288045.236349,192.168.9.151,HTTPS,497,25.6,3,64,Normal
1755283854.370792,192.168.41.226,ICMP,84,27.6,1,255,Normal
1755263337.366304,10.0.4.4,ICMP,60,42942.9,28,64,DDOS-Attack
1755284219.103881,192.168.18.159,ICMP,60,86.0,2,255,Normal
1755264332.204712,192.168.100.11,HTTP,1278,20.9,4,255,Normal
1755285142.985082,192.168.167.240,HTTP,606,104.5,4,128,Normal
1755289599.565827,192.168.236.105,HTTPS,174,205.5,3,255,Normal
1755272657.529648,192.168.179.191,HTTPS,388,176.9,3,128,Normal
1755276242.999767,192.168.3.150,HTTP,576,453.7,3,64,Normal
1755263338.638815,10.0.5.5,ICMP,60,4403.2,15,64,DDOS-Attack
1755288722.291065,192.168.9.1,ICMP,98,67.8,3,255,Normal
1755263457.435879,192.168.144.152,UDP,207,309.3,3,128,Normal
1755290220.683828,192.168.16.42,ICMP,60,60.6,4,64,Normal
1755280441.283569,192.168.14.77,ICMP,98,76.4,1,128,Normal
1755263339.356327,10.0.1.1,ICMP,60,18396.4,17,64,DDOS-Attack
1755288157.212806,192.168.216.92,ICMP,60,26.9,2,128,Normal
1755291687.31516,192.168.199.208,HTTP,1173,289.2,2,64,Normal
1755272400.478602,192.168.8.224,HTTP,1108,180.6,2,128,Normal
1755268765.36604,192.168.72.227,HTTPS,795,50.1,3,255,Normal
1755291219.80398,192.168.90.104,ICMP,98,82.6,5,128,Normal
1755289018.546651,192.168.3.49,HTTP,678,142.4,4,255,Normal
1755273603.420432,192.168.83.3,UDP,643,411.0,5,128,Normal
1755279629.988848,192.168.198.192,ICMP,84,89.5,4,128,Normal
1755271968.908935,192.168.192.185,ICMP,60,39.8,5,255,Normal
1755279313.14637,192.168.10.201,UDP,760,72.6,5,255,Normal
1755263339.239273,10.0.4.4,ICMP,60,26263.9,16,64,DDOS-Attack
1755281077.644317,192.168.172.242,ICMP,60,54.2,5,64,Normal
1755279926.046408,192.168.12.73,HTTP,239,334.4,5,64,Normal
1755280466.343627,192.168.47.150,ICMP,60,5.5,2,64,Normal
1755284316.629942,192.168.5.188,ICMP,60,6.9,2,64,Normal
1755285109.88299,192.168.78.137,TCP,543,90.8,4,128,Normal
1755265007.616599,192.168.250.225,UDP,922,488.4,2,128,Normal
1755266126.3895,192.168.153.101,HTTPS,311,147.9,3,64,Normal
1755289843.626082,192.168.223.252,UDP,1037,13.9,4,255,Normal
1755289083.024886,192.168.9.225,TCP,463,126.9,3,64,Normal
1755291266.422807,192.168.116.137,ICMP,98,34.6,2,128,Normal
1755278069.910352,192.168.160.153,HTTP,630,255.2,2,64,Normal
1755282092.624048,192.168.146.239,UDP,1344,58.8,1,255,Normal
1755283839.755969,192.168.8.37,TCP,146,265.8,3,128,Normal
1755284161.209675,192.168.75.100,HTTP,556,374.4,2,128,Normal
1755278061.070611,192.168.45.242,HTTPS,499,337.5,5,255,Normal
1755279741.45229,192.168.215.246,HTTP,1137,175.1,3,128,Normal
1755284798.525157,192.168.165.96,HTTPS,471,431.9,5,128,Normal
1755280574.031221,192.168.39.81,HTTPS,1285,364.8,3,64,Normal
1755279843.976391,192.168.139.29,UDP,199,222.4,3,64,Normal
1755266835.814488,192.168.212.229,HTTP,1203,409.3,5,255,Normal
1755287735.66472,192.168.23.253,UDP,1370,239.0,4,64,Normal
1755279288.581906,192.168.72.40,HTTPS,455,452.1,1,128,Normal
1755284295.980093,192.168.51.87,HTTPS,614,412.8,2,64,Normal
1755263339.510047,10.0.3.2,ICMP,60,49369.4,15,64,DDOS-Attack
1755274942.120125,192.168.218.46,HTTP,628,439.0,5,64,Normal
1755277684.050728,192.168.68.142,HTTP,616,248.3,2,64,Normal
1755268451.219074,192.168.98.6,TCP,564,426.9,4,128,Normal
1755282680.279668,192.168.216.59,HTTP,527,197.8,3,255,Normal
1755263336.940206,10.0.4.1,ICMP,60,27472.6,10,64,DDOS-Attack
1755280668.912862,192.168.236.181,HTTP,1203,106.6,5,128,Normal
1755284078.043685,192.168.213.247,TCP,1260,400.5,5,255,Normal
1755279188.194467,192.168.241.109,TCP,1059,419.0,4,64,Normal
1755285721.620137,192.168.165.251,ICMP,84,98.3,1,64,Normal
1755275441.138401,192.168.204.99,UDP,1218,344.4,2,128,Normal
1755281088.65684,192.168.157.133,HTTPS,482,191.9,2,255,Normal
1755266447.714101,192.168.85.171,ICMP,84,25.3,5,255,Normal
1755278296.8611,192.168.137.62,HTTP,1319,165.4,2,255,Normal
1755263338.135961,10.0.4.4,ICMP,60,10428.1,26,64,DDOS-Attack
1755284302.801035,192.168.178.76,HTTP,1295,49.6,3,128,Normal
1755269604.235824,192.168.98.188,TCP,1292,333.3,3,128,Normal
1755287336.990348,192.168.126.225,ICMP,60,17.2,2,255,Normal
1755263337.842702,10.0.3.1,ICMP,60,32858.4,19,64,DDOS-Attack
1755286124.196441,192.168.228.143,TCP,680,496.2,1,128,Normal
1755282156.93343,192.168.44.85,HTTPS,1177,132.4,4,128,Normal
1755283164.859527,192.168.65.153,ICMP,98,99.7,5,128,Normal
1755289515.237936,192.168.10.99,HTTPS,1087,321.6,3,64,Normal
1755282104.509113,192.168.71.182,TCP,1143,266.9,4,128,Normal
1755284729.881097,192.168.137.17,ICMP,98,1.3,1,64,Normal
1755270156.02058,192.168.75.248,ICMP,84,41.2,5,128,Normal
1755284208.812426,192.168.177.214,HTTPS,1227,76.4,3,255,Normal
1755283636.221358,192.168.208.40,HTTP,707,440.5,3,64,Normal
1755264406.8712,192.168.83.231,HTTP,1245,358.0,3,128,Normal
1755267125.058398,192.168.100.2,HTTPS,157,420.9,5,128,Normal
1755280716.483585,192.168.56.30,HTTPS,687,200.6,1,128,Normal
1755290142.407314,192.168.108.115,HTTPS,599,128.4,4,255,Normal
1755286947.50695,192.168.141.174,TCP,1405,314.5,1,64,Normal
1755276933.971175,192.168.124.81,HTTP,930,465.1,4,128,Normal
1755289850.802742,192.168.153.137,UDP,793,370.1,1,64,Normal
1755287487.032317,192.168.17.29,HTTP,227,166.2,5,128,Normal
1755288031.973553,192.168.178.254,TCP,1218,20.1,3,255,Normal
1755265558.516922,192.168.167.201,ICMP,84,14.0,1,128,Normal
1755285823.166853,192.168.252.107,UDP,964,217.3,4,64,Normal
1755267044.973766,192.168.112.134,ICMP,98,61.6,3,255,Normal
1755282567.125006,192.168.93.81,TCP,236,454.5,3,255,Normal
1755266749.723374,192.168.91.193,ICMP,84,42.6,5,128,Normal
1755265655.215399,192.168.251.62,UDP,897,263.1,2,255,Normal
1755289286.408318,192.168.129.99,HTTP,538,73.5,5,64,Normal
1755288414.841014,192.168.60.79,HTTP,1027,397.2,4,64,Normal
1755263339.514619,10.0.2.3,ICMP,60,5148.2,29,64,DDOS-Attack
1755286879.597827,192.168.236.203,HTTPS,657,243.5,3,255,Normal
1755267492.383746,192.168.113.15,ICMP,60,90.4,3,64,Normal
1755285467.950584,192.168.238.151,UDP,899,241.4,3,128,Normal
1755264249.37144,192.168.95.231,ICMP,60,29.5,2,255,Normal
1755263339.473191,10.0.3.2,ICMP,60,34690.6,14,64,DDOS-Attack
1755271765.297122,192.168.31.10,HTTP,797,6.1,3,64,Normal
1755277204.773632,192.168.4.195,HTTP,117,340.0,1,128,Normal
1755283570.348495,192.168.111.222,TCP,1097,167.8,5,255,Normal
1755275926.107374,192.168.241.174,HTTPS,1384,236.6,1,255,Normal
1755289250.442618,192.168.164.69,HTTP,307,196.0,3,255,Normal
1755286825.535128,192.168.53.43,HTTPS,892,371.2,1,64,Normal
1755263533.40185,192.168.166.181,HTTPS,1475,212.2,4,64,Normal
1755288901.686335,192.168.111.248,TCP,190,206.2,2,255,Normal
1755286146.423254,192.168.148.213,UDP,203,49.8,3,255,Normal
1755282761.903176,192.168.48.75,TCP,237,137.2,3,128,Normal
1755289005.018392,192.168.241.123,TCP,501,304.9,1,128,Normal
1755279804.852784,192.168.54.11,HTTP,398,53.2,1,255,Normal
1755278898.253339,192.168.45.73,TCP,780,389.3,5,255,Normal
1755285709.191535,192.168.175.33,TCP,876,302.8,4,255,Normal
1755270524.936673,192.168.132.167,HTTPS,554,204.1,3,128,Normal
1755275299.145175,192.168.205.241,TCP,204,147.5,2,64,Normal
1755281675.141711,192.168.25.210,TCP,517,207.2,5,128,Normal
1755279864.527382,192.168.231.197,ICMP,60,18.9,5,255,Normal
1755286676.081698,192.168.185.126,TCP,515,300.6,5,255,Normal
1755272790.971704,192.168.7.129,HTTPS,1107,339.7,5,255,Normal
1755270948.364323,192.168.225.200,HTTP,374,342.8,4,128,Normal
1755272222.426572,192.168.246.166,ICMP,84,8.3,4,64,Normal
1755288090.722793,192.168.61.198,ICMP,84,32.4,5,64,Normal
1755279382.790553,192.168.195.100,TCP,219,426.9,4,64,Normal
1755263337.356757,10.0.1.2,ICMP,60,14458.3,19,64,DDOS-Attack
1755287779.248961,192.168.145.130,TCP,334,267.2,4,128,Normal
1755264942.024361,192.168.82.1,HTTP,432,265.3,5,64,Normal
1755263337.023301,10.0.2.3,ICMP,60,46430.3,21,64,DDOS-Attack
1755291523.51345,192.168.130.58,HTTP,1039,84.0,5,255,Normal
1755263338.680561,10.0.1.1,ICMP,60,2662.4,21,64,DDOS-Attack
1755273502.630961,192.168.146.103,HTTP,1326,199.9,2,128,Normal
