ip.src,ip.dst,icmp.type,frame.time_delta,frame.len,ip.ttl,protocol,ip.len,label
192.168.196.96,192.168.229.56,,0.393752126,324,64,ARP,343,Normal
192.168.126.184,192.168.145.242,,0.691734462,1483,32,TCP,1489,Normal
192.168.251.39,192.168.245.70,,0.404451055,666,32,UDP,670,Normal
192.168.140.77,192.168.159.29,,0.578723353,1338,32,UDP,1357,Normal
192.168.56.168,192.168.148.202,,0.772382156,400,32,ARP,408,Normal
192.168.31.60,192.168.139.88,11,0.159533997,300,128,ICMP,316,Normal
192.168.148.110,192.168.46.148,,0.075024785,550,128,UDP,567,Normal
192.168.5.195,192.168.229.133,,0.934430362,93,32,TCP,98,Normal
192.168.81.86,192.168.196.189,,0.519028205,1124,128,TCP,1143,Normal
192.168.251.58,192.168.127.25,8,0.288827046,1214,64,ICMP,1216,Normal
192.168.159.224,192.168.199.135,0,0.043809408,1241,255,ICMP,1258,Normal
192.168.146.136,192.168.174.249,,0.686732661,1313,64,TCP,1330,Normal
192.168.97.250,192.168.30.17,,0.530492612,1487,64,UDP,1495,Normal
192.168.9.76,192.168.230.179,,0.25907752,1204,128,UDP,1211,Normal
192.168.27.164,192.168.58.40,,0.837869311,394,32,TCP,402,Normal
192.168.65.191,192.168.203.108,,0.135332975,935,64,TCP,941,Normal
192.168.203.52,192.168.61.22,,0.687450221,1206,255,ARP,1213,Normal
192.168.180.25,192.168.199.131,8,0.293613396,529,64,ICMP,531,Normal
192.168.176.132,192.168.189.151,,0.362841693,1056,32,UDP,1064,Normal
192.168.135.180,192.168.3.8,,0.352687717,69,64,ARP,69,Normal
192.168.97.101,192.168.42.55,,0.836508153,1160,64,UDP,1175,Normal
192.168.153.178,192.168.201.42,,0.748858335,649,32,ARP,652,Normal
192.168.177.119,192.168.249.35,,0.109588592,672,32,UDP,675,Normal
192.168.144.166,192.168.102.72,,0.727658984,489,255,ARP,492,Normal
192.168.59.43,192.168.222.108,,0.528911147,296,128,UDP,306,Normal
192.168.220.188,192.168.14.123,11,0.455061565,134,32,ICMP,149,Normal
192.168.25.219,192.168.207.76,,0.721131353,1028,64,TCP,1029,Normal
192.168.137.17,192.168.23.125,,0.937801965,1289,255,ARP,1296,Normal
192.168.23.4,192.168.165.173,,0.590291905,811,128,UDP,825,Normal
192.168.123.162,192.168.152.254,,0.313591766,687,255,ARP,705,Normal
192.168.0.130,192.168.121.34,,0.285952903,1330,255,UDP,1334,Normal
192.168.25.33,192.168.160.28,,0.521453984,1253,255,ARP,1263,Normal
192.168.189.182,192.168.193.60,,0.319329084,477,255,UDP,488,Normal
192.168.28.78,192.168.12.14,8,0.159190532,373,128,ICMP,384,Normal
192.168.248.80,192.168.77.230,,0.009623742,264,255,UDP,279,Normal
192.168.26.252,192.168.192.74,,0.779404703,771,32,ARP,787,Normal
192.168.80.149,192.168.157.32,8,0.874474765,1374,255,ICMP,1389,Normal
192.168.149.43,192.168.80.144,,0.311246274,961,64,UDP,979,Normal
192.168.175.228,192.168.173.12,0,0.110706177,209,128,ICMP,219,Normal
192.168.11.218,192.168.201.31,,0.546912476,533,32,TCP,538,Normal
192.168.120.36,192.168.246.13,,0.668735919,1148,255,UDP,1154,Normal
192.168.134.148,192.168.215.238,,0.191453828,643,64,TCP,648,Normal
192.168.83.184,192.168.133.91,,0.013401884,65,32,TCP,85,Normal
192.168.42.44,192.168.82.79,,0.802782203,1308,64,ARP,1318,Normal
192.168.178.30,192.168.106.235,,0.465832348,1316,128,TCP,1330,Normal
192.168.158.215,192.168.191.28,,0.243690191,978,255,UDP,984,Normal
192.168.46.189,192.168.163.235,,0.355783073,101,32,ARP,103,Normal
192.168.194.6,192.168.208.99,,0.305608412,986,128,TCP,991,Normal
192.168.71.151,192.168.125.74,,0.263022682,71,128,ARP,87,Normal
192.168.165.111,192.168.163.236,,0.727519207,1115,64,TCP,1131,Normal
192.168.97.89,192.168.34.113,8,0.630074053,1006,255,ICMP,1020,Normal
192.168.255.197,192.168.229.49,,0.713992158,1026,128,ARP,1034,Normal
192.168.92.28,192.168.232.133,,0.295617978,741,64,TCP,743,Normal
192.168.198.43,192.168.154.98,8,0.85851175,1324,255,ICMP,1340,Normal
192.168.23.85,192.168.51.62,,0.753514354,293,128,TCP,310,Normal
192.168.192.48,192.168.180.7,,0.114860253,1157,64,UDP,1168,Normal
192.168.44.19,192.168.81.206,,0.382485957,1107,255,UDP,1115,Normal
192.168.44.1,192.168.98.203,,0.028794634,716,64,ARP,733,Normal
192.168.34.213,192.168.181.147,,0.468789477,485,255,UDP,499,Normal
192.168.223.68,192.168.52.134,11,0.497260346,972,32,ICMP,976,Normal
192.168.34.7,192.168.207.117,,0.30588779,287,128,UDP,290,Normal
192.168.254.148,192.168.191.7,,0.783708272,1408,64,ARP,1412,Normal
192.168.5.39,192.168.164.213,,0.476416431,197,64,ARP,207,Normal
192.168.164.81,192.168.90.2,,0.960933934,462,255,ARP,479,Normal
192.168.25.167,192.168.39.185,,0.341459761,835,128,UDP,846,Normal
192.168.121.137,192.168.44.145,8,0.402760433,640,128,ICMP,641,Normal
192.168.54.58,192.168.98.208,8,0.211205972,276,255,ICMP,292,Normal
192.168.51.252,192.168.173.13,,0.965501518,932,128,ARP,943,Normal
192.168.141.250,192.168.99.47,,0.993278735,1007,64,ARP,1024,Normal
192.168.74.182,192.168.198.113,,0.678318515,683,255,TCP,695,Normal
192.168.140.51,192.168.105.42,,0.6750695,877,64,UDP,882,Normal
192.168.101.40,192.168.148.119,0,0.302795925,581,32,ICMP,587,Normal
192.168.134.89,192.168.167.211,,0.545349716,757,32,UDP,764,Normal
192.168.109.213,192.168.134.28,,0.136539814,1398,32,TCP,1399,Normal
192.168.76.59,192.168.104.199,11,0.026512151,431,255,ICMP,444,Normal
192.168.53.120,192.168.10.166,8,0.35775148,90,255,ICMP,102,Normal
192.168.177.219,192.168.7.235,,0.292083845,839,32,ARP,851,Normal
192.168.116.131,192.168.0.132,8,0.775580553,61,128,ICMP,78,Normal
192.168.138.252,192.168.58.236,8,0.956201933,1043,128,ICMP,1045,Normal
192.168.46.165,192.168.131.49,,0.897045444,694,128,TCP,701,Normal
192.168.76.47,192.168.0.107,0,0.977794175,317,64,ICMP,319,Normal
192.168.220.94,192.168.214.140,11,0.940180427,718,128,ICMP,723,Normal
192.168.19.235,192.168.54.92,,0.760434279,79,128,ARP,84,Normal
192.168.156.83,192.168.55.99,11,0.983162218,602,255,ICMP,608,Normal
192.168.93.57,192.168.39.165,,0.041630783,309,64,TCP,311,Normal
192.168.34.56,192.168.48.169,,0.817459967,232,128,ARP,232,Normal
192.168.30.81,192.168.74.90,,0.746782808,392,64,TCP,402,Normal
192.168.116.55,192.168.25.8,,0.144540631,1080,255,ARP,1088,Normal
192.168.6.121,192.168.157.74,,0.842347683,283,255,TCP,291,Normal
192.168.161.67,192.168.170.31,,0.085656663,925,64,UDP,942,Normal
192.168.58.64,192.168.197.250,,0.368069979,684,128,UDP,700,Normal
192.168.139.76,192.168.149.214,,0.499003575,287,32,TCP,299,Normal
192.168.179.162,192.168.110.46,,0.743470436,860,64,TCP,875,Normal
192.168.217.253,192.168.207.62,,0.819662759,1005,32,TCP,1024,Normal
192.168.70.183,192.168.250.153,,0.746235215,85,64,TCP,94,Normal
192.168.166.204,192.168.224.54,11,0.836393854,1024,32,ICMP,1027,Normal
192.168.115.101,192.168.9.228,0,0.6660203,1149,255,ICMP,1152,Normal
192.168.146.104,192.168.154.149,,0.116030427,994,128,UDP,1009,Normal
192.168.224.57,192.168.187.93,,0.570870387,66,32,UDP,73,Normal
192.168.252.32,192.168.157.105,,0.452369407,1134,32,TCP,1138,Normal
192.168.254.172,192.168.174.16,,0.603805289,945,128,UDP,945,Normal
192.168.105.211,192.168.35.205,11,0.981382604,1020,32,ICMP,1035,Normal
192.168.180.236,192.168.32.252,,0.081376078,990,32,TCP,991,Normal
192.168.55.192,192.168.252.148,,0.387496223,302,32,TCP,306,Normal
192.168.137.93,192.168.108.76,,0.373069274,244,128,UDP,255,Normal
192.168.63.30,192.168.30.13,,0.296829891,1277,64,TCP,1280,Normal
192.168.28.133,192.168.156.23,,0.499106479,99,128,UDP,99,Normal
192.168.74.115,192.168.103.250,11,0.864566998,1286,32,ICMP,1302,Normal
192.168.214.206,192.168.124.99,,0.54260678,497,255,ARP,503,Normal
192.168.89.158,192.168.148.10,,0.543448319,461,255,UDP,481,Normal
192.168.128.76,192.168.191.29,,0.452858947,471,128,ARP,472,Normal
192.168.240.31,192.168.40.118,,0.587174536,675,32,TCP,695,Normal
192.168.48.197,192.168.166.135,,0.310429562,585,64,ARP,600,Normal
192.168.75.217,192.168.220.242,,0.068095387,1030,32,TCP,1033,Normal
192.168.182.217,192.168.116.16,11,0.256406221,769,32,ICMP,773,Normal
192.168.214.48,192.168.105.214,8,0.620845158,682,255,ICMP,688,Normal
192.168.83.245,192.168.250.90,0,0.899698892,1273,64,ICMP,1273,Normal
192.168.217.23,192.168.150.129,,0.510738293,102,255,UDP,103,Normal
192.168.206.151,192.168.27.107,,0.596494363,848,255,TCP,861,Normal
192.168.158.231,192.168.35.231,,0.114551044,818,255,UDP,826,Normal
192.168.225.73,192.168.109.42,,0.800316715,161,255,TCP,179,Normal
192.168.0.128,192.168.29.100,,0.66210358,1001,32,UDP,1011,Normal
192.168.116.205,192.168.93.233,,0.665612253,1346,32,TCP,1353,Normal
192.168.115.100,192.168.173.72,,0.408370103,1493,255,ARP,1502,Normal
192.168.199.81,192.168.29.143,,0.084650976,1078,32,TCP,1090,Normal
192.168.72.235,192.168.102.79,0,0.043293757,541,64,ICMP,557,Normal
192.168.243.151,192.168.104.192,8,0.400057838,775,64,ICMP,785,Normal
192.168.176.187,192.168.59.180,11,0.148951131,210,32,ICMP,230,Normal
192.168.79.160,192.168.77.4,,0.813459557,942,32,UDP,947,Normal
192.168.166.194,192.168.196.189,,0.618496731,706,32,TCP,723,Normal
192.168.214.171,192.168.84.49,,0.38687686,804,255,ARP,805,Normal
192.168.45.3,192.168.138.118,,0.73148553,744,32,TCP,749,Normal
192.168.119.196,192.168.234.96,8,0.094095811,531,64,ICMP,537,Normal
192.168.27.53,192.168.96.6,,0.890208788,576,128,ARP,580,Normal
192.168.205.244,192.168.16.152,,0.880694508,1341,64,UDP,1350,Normal
192.168.209.41,192.168.32.176,11,0.523900225,691,64,ICMP,706,Normal
192.168.7.147,192.168.170.209,11,0.156367899,1138,255,ICMP,1143,Normal
192.168.25.175,192.168.100.225,11,0.097143685,443,32,ICMP,455,Normal
192.168.47.203,192.168.103.97,11,0.75294852,896,32,ICMP,912,Normal
192.168.170.33,192.168.46.238,11,0.772796774,1166,64,ICMP,1166,Normal
192.168.126.179,192.168.34.3,,0.326024486,839,128,UDP,855,Normal
192.168.145.159,192.168.254.10,8,0.038438847,798,255,ICMP,811,Normal
192.168.159.44,192.168.226.162,,0.340338249,1299,64,UDP,1306,Normal
192.168.253.224,192.168.229.115,,0.500223864,1294,255,UDP,1308,Normal
192.168.28.178,192.168.69.196,,0.935273502,772,128,UDP,784,Normal
192.168.181.52,192.168.14.36,,0.398811395,1378,128,UDP,1394,Normal
192.168.175.130,192.168.47.227,,0.139112097,118,32,UDP,129,Normal
192.168.140.221,192.168.46.190,8,0.930464498,860,32,ICMP,867,Normal
192.168.169.61,192.168.144.177,,0.458832534,1075,32,UDP,1081,Normal
192.168.90.208,192.168.247.116,,0.696166173,75,64,UDP,87,Normal
192.168.161.141,192.168.2.183,,0.646786105,1129,32,UDP,1131,Normal
192.168.13.100,192.168.123.147,,0.09356107,390,64,TCP,404,Normal
192.168.231.215,192.168.117.52,,0.512328,205,32,UDP,221,Normal
192.168.135.198,192.168.149.92,,0.612426193,1120,64,TCP,1122,Normal
192.168.170.115,192.168.79.179,,0.768836423,1074,255,UDP,1087,Normal
192.168.254.25,192.168.200.104,,0.382227442,762,255,TCP,768,Normal
192.168.23.66,192.168.114.141,,0.897346347,344,64,TCP,353,Normal
192.168.31.37,192.168.89.45,,0.711296237,1192,255,UDP,1203,Normal
192.168.38.5,192.168.117.199,,0.193477366,869,255,UDP,884,Normal
192.168.16.32,192.168.217.137,11,0.793372913,915,128,ICMP,921,Normal
192.168.171.138,192.168.173.88,,0.203546592,983,32,ARP,1001,Normal
192.168.30.162,192.168.223.165,0,0.402536592,1180,32,ICMP,1187,Normal
192.168.33.29,192.168.103.185,,0.390502528,1059,128,UDP,1075,Normal
192.168.230.162,192.168.109.114,,0.671213895,282,64,TCP,297,Normal
192.168.197.209,192.168.69.194,0,0.095559299,363,32,ICMP,381,Normal
192.168.105.29,192.168.113.103,,0.166653593,421,255,ARP,440,Normal
192.168.14.251,192.168.181.46,,0.966829495,744,64,ARP,759,Normal
192.168.184.134,192.168.62.223,,0.146209868,1215,64,TCP,1218,Normal
192.168.6.16,192.168.118.201,0,0.817565923,543,255,ICMP,560,Normal
192.168.126.113,192.168.180.42,8,0.671798438,940,255,ICMP,954,Normal
192.168.13.190,192.168.52.104,8,0.236452224,1392,32,ICMP,1409,Normal
192.168.20.48,192.168.228.93,,0.259927051,599,32,UDP,599,Normal
192.168.39.198,192.168.241.66,,0.357121198,765,64,UDP,768,Normal
192.168.217.154,192.168.35.250,,0.167907855,325,128,ARP,339,Normal
192.168.90.191,192.168.236.212,,0.841799426,1499,64,ARP,1504,Normal
192.168.155.71,192.168.38.176,,0.305101777,466,32,ARP,469,Normal
192.168.245.172,192.168.101.199,,0.329775047,1063,128,ARP,1080,Normal
192.168.252.198,192.168.1.94,,0.770120673,233,32,ARP,252,Normal
192.168.239.254,192.168.160.47,,0.13328966,488,128,ARP,494,Normal
192.168.236.32,192.168.229.156,,0.673587878,1131,128,ARP,1151,Normal
192.168.209.2,192.168.232.12,11,0.7711113,308,255,ICMP,320,Normal
192.168.44.136,192.168.41.63,,0.275418464,924,255,TCP,929,Normal
192.168.107.2,192.168.4.72,0,0.970516827,1370,32,ICMP,1377,Normal
192.168.147.189,192.168.32.68,,0.614058301,1047,128,ARP,1050,Normal
192.168.20.155,192.168.17.21,,0.162167523,1007,255,UDP,1014,Normal
192.168.61.169,192.168.180.215,,0.955203628,871,255,TCP,882,Normal
192.168.51.227,192.168.157.147,,0.288756666,424,64,UDP,441,Normal
192.168.105.76,192.168.252.95,,0.434860245,511,32,ARP,527,Normal
192.168.160.29,192.168.91.143,11,0.729638146,441,32,ICMP,441,Normal
192.168.240.24,192.168.42.63,,0.344865796,1179,255,ARP,1195,Normal
192.168.12.71,192.168.215.46,,0.088379166,903,32,UDP,915,Normal
192.168.173.145,192.168.128.183,0,0.23385217,280,64,ICMP,291,Normal
192.168.214.153,192.168.236.134,0,0.952039096,1188,255,ICMP,1192,Normal
192.168.69.92,192.168.121.158,,0.108596703,191,64,ARP,207,Normal
192.168.86.87,192.168.234.177,,0.070549522,1219,128,TCP,1232,Normal
192.168.143.217,192.168.208.103,,0.694598849,598,128,UDP,604,Normal
192.168.141.53,192.168.51.153,,0.500872091,1107,128,UDP,1111,Normal
192.168.12.119,192.168.29.234,,0.282552166,750,32,UDP,757,Normal
192.168.41.150,192.168.28.81,,0.343080343,1158,255,UDP,1172,Normal
192.168.14.239,192.168.179.19,,0.323837829,1076,32,ARP,1081,Normal
192.168.232.216,192.168.250.188,11,0.502644205,1486,32,ICMP,1500,Normal
192.168.0.170,192.168.252.51,,0.689655321,863,64,ARP,863,Normal
192.168.231.98,192.168.127.76,,0.791226452,513,32,TCP,520,Normal
192.168.137.218,192.168.88.219,,0.535529855,657,32,UDP,657,Normal
192.168.72.26,192.168.34.163,,0.872057558,1107,128,ARP,1126,Normal
192.168.205.231,192.168.178.114,,0.082639554,396,128,TCP,397,Normal
192.168.200.111,192.168.124.203,11,0.289208601,291,128,ICMP,294,Normal
192.168.245.158,192.168.76.117,,0.501702807,521,255,ARP,541,Normal
192.168.142.54,192.168.68.157,,0.533069163,547,255,TCP,549,Normal
192.168.37.81,192.168.14.44,11,0.180824831,1213,32,ICMP,1216,Normal
192.168.88.58,192.168.143.79,,0.618887054,1411,64,TCP,1416,Normal
192.168.243.217,192.168.40.5,,0.322802494,1112,64,UDP,1125,Normal
192.168.1.59,192.168.253.86,,0.115484893,1492,255,ARP,1500,Normal
192.168.128.69,192.168.31.162,8,0.836989086,459,64,ICMP,479,Normal
192.168.220.4,192.168.5.11,,0.046198566,218,32,TCP,230,Normal
192.168.62.122,192.168.156.28,,0.073191261,718,255,UDP,723,Normal
192.168.249.12,192.168.202.169,,0.1431072,1490,64,TCP,1497,Normal
192.168.181.53,192.168.239.126,0,0.822136428,1373,32,ICMP,1389,Normal
192.168.119.156,192.168.11.170,8,0.03210629,633,64,ICMP,634,Normal
192.168.190.8,192.168.114.75,,0.272842754,558,64,TCP,562,Normal
192.168.163.254,192.168.230.44,8,0.604943258,169,64,ICMP,174,Normal
192.168.1.116,192.168.24.208,,0.881095156,1340,32,UDP,1348,Normal
192.168.125.24,192.168.26.74,,0.966861803,1035,64,UDP,1041,Normal
192.168.69.165,192.168.120.115,,0.61918165,692,255,ARP,703,Normal
192.168.137.14,192.168.135.249,,0.661910469,1355,64,UDP,1364,Normal
192.168.110.153,192.168.224.72,,0.532026829,91,128,ARP,101,Normal
192.168.244.57,192.168.17.54,,0.458053283,426,64,ARP,445,Normal
192.168.199.150,192.168.214.13,,0.444725478,212,32,UDP,224,Normal
192.168.86.234,192.168.150.235,,0.213990586,1421,255,ARP,1435,Normal
192.168.247.222,192.168.6.112,,0.285698927,437,255,TCP,444,Normal
192.168.156.21,192.168.126.216,0,0.851391354,397,255,ICMP,415,Normal
192.168.140.99,192.168.226.37,11,0.469784284,526,255,ICMP,533,Normal
192.168.135.5,192.168.196.128,,0.144152822,485,32,ARP,494,Normal
192.168.51.147,192.168.88.148,11,0.956926981,360,128,ICMP,371,Normal
192.168.107.149,192.168.5.73,0,0.09398609,1323,64,ICMP,1332,Normal
192.168.140.70,192.168.249.169,11,0.025952123,1363,32,ICMP,1372,Normal
192.168.46.182,192.168.250.159,8,0.55258905,1202,128,ICMP,1204,Normal
192.168.112.82,192.168.40.73,11,0.828017701,945,64,ICMP,959,Normal
192.168.60.45,192.168.166.187,8,0.680186995,717,128,ICMP,724,Normal
192.168.204.89,192.168.22.69,,0.94946955,339,255,UDP,341,Normal
192.168.195.16,192.168.185.3,,0.413317312,924,64,UDP,942,Normal
192.168.97.18,192.168.181.60,,0.033823399,605,32,ARP,620,Normal
192.168.100.141,192.168.13.64,,0.328977457,1361,255,TCP,1372,Normal
192.168.34.213,192.168.25.73,8,0.098609605,1215,64,ICMP,1224,Normal
192.168.94.244,192.168.137.214,,0.715558932,1057,128,TCP,1074,Normal
192.168.23.113,192.168.157.13,,0.127913466,499,128,TCP,515,Normal
192.168.48.95,192.168.87.206,,0.717387445,67,64,UDP,74,Normal
192.168.32.147,192.168.233.92,,0.170047247,62,255,TCP,73,Normal
192.168.147.144,192.168.140.3,11,0.934557112,734,32,ICMP,745,Normal
192.168.190.117,192.168.175.214,,0.296929448,1278,64,ARP,1288,Normal
192.168.101.96,192.168.185.110,,0.347796679,262,32,ARP,270,Normal
192.168.33.14,192.168.10.196,,0.024281436,1184,255,TCP,1194,Normal
192.168.5.149,192.168.206.86,,0.018084477,1076,64,TCP,1076,Normal
192.168.43.160,192.168.61.90,8,0.94396549,145,128,ICMP,159,Normal
192.168.173.217,192.168.5.134,,0.743420891,1132,32,TCP,1147,Normal
192.168.91.171,192.168.231.58,,0.143164123,87,64,ARP,99,Normal
192.168.178.189,192.168.75.60,,0.942113505,1017,64,UDP,1017,Normal
192.168.160.189,192.168.225.39,,0.943299204,1107,128,TCP,1115,Normal
192.168.7.1,192.168.45.92,,0.91096341,1420,128,UDP,1439,Normal
192.168.222.17,192.168.158.79,,0.400781034,1089,128,ARP,1103,Normal
192.168.64.54,192.168.118.253,,0.897615692,762,64,ARP,774,Normal
192.168.215.126,192.168.29.110,,0.966564398,1109,32,ARP,1126,Normal
192.168.90.130,192.168.63.226,0,0.580197334,992,128,ICMP,1004,Normal
192.168.170.117,192.168.252.181,,0.487931321,318,255,UDP,332,Normal
192.168.17.167,192.168.174.25,,0.743587504,1118,128,TCP,1134,Normal
192.168.66.97,192.168.212.189,,0.222916707,942,64,TCP,951,Normal
192.168.177.235,192.168.13.192,,0.035040828,1057,64,UDP,1060,Normal
192.168.202.135,192.168.46.237,,0.584916482,881,255,UDP,883,Normal
192.168.7.132,192.168.155.2,,0.866172169,1062,64,UDP,1062,Normal
192.168.98.182,192.168.92.196,11,0.770115203,1099,64,ICMP,1115,Normal
192.168.161.116,192.168.85.123,,0.819986819,609,128,TCP,628,Normal
192.168.198.155,192.168.197.185,8,0.971377725,897,32,ICMP,901,Normal
192.168.69.224,192.168.188.234,11,0.098455124,1408,128,ICMP,1421,Normal
192.168.166.134,192.168.98.53,,0.236404347,884,128,TCP,887,Normal
192.168.65.150,192.168.184.153,,0.980104369,798,64,ARP,813,Normal
192.168.162.170,192.168.240.126,,0.136934185,511,255,ARP,529,Normal
192.168.109.240,192.168.43.137,,0.277096999,876,255,UDP,887,Normal
192.168.242.52,192.168.36.109,,0.776464532,451,255,TCP,464,Normal
192.168.36.51,192.168.235.194,0,0.778042778,662,128,ICMP,669,Normal
192.168.112.176,192.168.63.106,11,0.024918707,257,64,ICMP,276,Normal
192.168.78.236,192.168.96.244,,0.733218278,1230,32,TCP,1248,Normal
192.168.183.52,192.168.155.189,,0.666673147,980,32,TCP,988,Normal
192.168.48.39,192.168.169.12,8,0.111326482,617,255,ICMP,623,Normal
192.168.134.192,192.168.100.123,,0.359674415,536,32,ARP,536,Normal
192.168.71.228,192.168.59.168,8,0.53116336,649,64,ICMP,666,Normal
192.168.201.31,192.168.193.126,,0.465654976,750,64,ARP,750,Normal
192.168.67.37,192.168.239.19,11,0.665420895,349,128,ICMP,358,Normal
192.168.36.86,192.168.59.178,,0.741454857,225,255,UDP,242,Normal
192.168.154.34,192.168.232.198,0,0.739445605,750,64,ICMP,755,Normal
192.168.48.200,192.168.178.207,0,0.367481907,313,64,ICMP,319,Normal
192.168.202.131,192.168.156.12,,0.076122189,715,255,ARP,730,Normal
192.168.91.224,192.168.138.43,,0.445756655,435,64,ARP,438,Normal
192.168.0.194,192.168.71.46,,0.753429697,1089,255,ARP,1100,Normal
192.168.247.151,192.168.224.189,,0.739282095,1047,128,ARP,1057,Normal
192.168.12.84,192.168.248.78,,0.320189477,496,255,ARP,496,Normal
192.168.171.160,192.168.164.171,0,0.353811205,651,32,ICMP,652,Normal
192.168.157.156,192.168.128.154,,0.551627557,1242,64,UDP,1250,Normal
192.168.194.125,192.168.134.183,,0.956140877,1343,128,UDP,1349,Normal
