frame.time_delta,frame.len,ip.ttl,ip.len,Protocol,label
0.008703,100,80,100,ICMP,Normal
0.018619,68,121,68,ICMP,Normal
0.001866,93,62,93,UDP,Normal
0.013659,86,102,86,TCP,Normal
0.003954,113,55,113,TCP,Normal
0.011058,110,50,110,TCP,Normal
0.017711,116,62,116,ICMP,Normal
0.001326,88,74,88,UDP,Normal
0.006804,120,116,120,ICMP,Normal
0.014313,83,88,83,ICMP,Normal
0.003508,93,73,93,ICMP,Normal
0.005319,62,84,62,ICMP,Normal
0.01378,91,62,91,UDP,Normal
0.004451,97,112,97,TCP,Normal
0.009996,108,114,108,UDP,Normal
0.016321,61,94,61,ICMP,Normal
0.018423,84,116,84,TCP,Normal
0.009318,80,121,80,ICMP,Normal
0.001212,91,100,91,UDP,Normal
0.002232,101,85,101,TCP,Normal
0.003867,72,95,72,ICMP,Normal
0.002884,102,114,102,UDP,Normal
0.005962,120,89,120,UDP,Normal
0.017818,79,106,79,UDP,Normal
0.018851,61,79,61,TCP,Normal
0.009783,104,94,104,TCP,Normal
0.016529,75,71,75,TCP,Normal
0.010098,93,103,93,UDP,Normal
0.006781,86,88,86,ICMP,Normal
0.009787,111,72,111,UDP,Normal
0.018324,102,90,102,UDP,Normal
0.003849,71,69,71,ICMP,Normal
0.012461,95,106,95,TCP,Normal
0.006897,109,71,109,TCP,Normal
0.00281,81,120,81,TCP,Normal
0.008472,85,54,85,UDP,Normal
0.017062,119,127,119,TCP,Normal
0.005613,70,125,70,TCP,Normal
0.016241,110,64,110,ICMP,Normal
0.004355,104,124,104,UDP,Normal
0.002141,75,94,75,ICMP,Normal
0.006845,106,91,106,TCP,Normal
0.016048,108,103,108,UDP,Normal
0.011384,93,81,93,TCP,Normal
0.009813,75,96,75,UDP,Normal
0.013483,82,79,82,TCP,Normal
0.008123,105,58,105,TCP,Normal
0.019101,77,76,77,UDP,Normal
0.016788,104,94,104,ICMP,Normal
0.001156,73,64,73,UDP,Normal
0.007863,100,68,100,ICMP,Normal
0.005919,69,125,69,UDP,Normal
0.002313,114,126,114,ICMP,Normal
0.0175,83,124,83,ICMP,Normal
0.009048,93,113,93,UDP,Normal
0.007046,67,126,67,TCP,Normal
0.013728,74,55,74,ICMP,Normal
0.001986,61,51,61,TCP,Normal
0.00439,85,107,85,TCP,Normal
0.010992,69,93,69,ICMP,Normal
0.006838,65,77,65,TCP,Normal
0.01086,117,95,117,TCP,Normal
0.007651,96,72,96,TCP,Normal
0.010271,62,107,62,ICMP,Normal
0.00826,88,64,88,ICMP,Normal
0.004586,112,62,112,UDP,Normal
0.01483,119,59,119,ICMP,Normal
0.003131,117,89,117,ICMP,Normal
0.007259,82,110,82,TCP,Normal
0.012385,76,105,76,ICMP,Normal
0.009794,105,66,105,TCP,Normal
0.009274,72,112,72,TCP,Normal
0.004954,90,75,90,UDP,Normal
0.010424,84,107,84,UDP,Normal
0.015742,105,69,105,ICMP,Normal
0.004465,93,83,93,UDP,Normal
0.008153,117,120,117,ICMP,Normal
0.009186,71,73,71,ICMP,Normal
0.007424,102,122,102,UDP,Normal
0.018836,96,106,96,UDP,Normal
0.009545,86,109,86,TCP,Normal
0.006356,65,128,65,ICMP,Normal
0.003528,109,70,109,ICMP,Normal
0.011936,92,102,92,TCP,Normal
0.007172,119,103,119,ICMP,Normal
0.014387,88,58,88,ICMP,Normal
0.001845,77,51,77,TCP,Normal
0.012051,63,91,63,ICMP,Normal
0.01221,115,84,115,TCP,Normal
0.014278,101,105,101,TCP,Normal
0.001116,73,127,73,UDP,Normal
0.01655,107,79,107,ICMP,Normal
0.010698,83,94,83,TCP,Normal
0.01397,94,126,94,TCP,Normal
0.017026,93,99,93,TCP,Normal
0.01259,61,79,61,UDP,Normal
0.013274,64,99,64,UDP,Normal
0.009583,83,52,83,ICMP,Normal
0.01593,96,127,96,UDP,Normal
0.014369,85,101,85,ICMP,Normal
0.010407,89,74,89,TCP,Normal
0.007298,78,89,78,TCP,Normal
0.01875,61,89,61,ICMP,Normal
0.004893,95,98,95,UDP,Normal
0.007855,99,119,99,ICMP,Normal
0.018026,74,64,74,TCP,Normal
0.015797,112,97,112,UDP,Normal
0.002506,89,97,89,TCP,Normal
0.004884,89,55,89,UDP,Normal
0.010174,78,106,78,TCP,Normal
0.016,80,82,80,TCP,Normal
0.006358,76,56,76,UDP,Normal
0.003071,80,59,80,TCP,Normal
0.011572,119,52,119,ICMP,Normal
0.005564,98,106,98,ICMP,Normal
0.010402,99,57,99,UDP,Normal
0.004673,60,68,60,TCP,Normal
0.012695,92,78,92,TCP,Normal
0.014289,81,114,81,ICMP,Normal
0.019611,87,58,87,UDP,Normal
0.011382,108,92,108,ICMP,Normal
0.015483,80,90,80,UDP,Normal
0.016153,94,118,94,ICMP,Normal
0.006069,104,59,104,TCP,Normal
0.003974,115,111,115,UDP,Normal
0.009226,99,99,99,TCP,Normal
0.006119,104,102,104,UDP,Normal
0.009989,92,61,92,UDP,Normal
0.001204,72,115,72,UDP,Normal
0.011622,102,109,102,UDP,Normal
0.007693,79,121,79,ICMP,Normal
0.001493,88,98,88,TCP,Normal
0.011804,69,125,69,ICMP,Normal
0.017269,89,118,89,UDP,Normal
0.010147,97,125,97,TCP,Normal
0.014705,67,87,67,UDP,Normal
0.019001,77,59,77,TCP,Normal
0.005967,90,94,90,TCP,Normal
0.019507,94,68,94,ICMP,Normal
0.008871,60,90,60,ICMP,Normal
0.002222,62,76,62,TCP,Normal
0.015887,71,113,71,TCP,Normal
0.005246,77,53,77,TCP,Normal
0.011672,73,77,73,UDP,Normal
0.005877,94,96,94,ICMP,Normal
0.001433,71,128,71,UDP,Normal
0.003318,111,108,111,TCP,Normal
0.006274,71,126,71,TCP,Normal
0.012296,82,114,82,UDP,Normal
0.006849,114,126,114,ICMP,Normal
0.015905,83,75,83,UDP,Normal
0.001806,102,120,102,ICMP,Normal
0.003824,107,97,107,UDP,Normal
0.006701,100,107,100,TCP,Normal
0.011974,105,51,105,ICMP,Normal
0.017736,64,124,64,ICMP,Normal
0.008072,85,68,85,UDP,Normal
0.00557,61,78,61,UDP,Normal
0.015356,76,81,76,ICMP,Normal
0.01025,75,124,75,UDP,Normal
0.004035,74,123,74,TCP,Normal
0.011415,82,111,82,UDP,Normal
0.018995,74,62,74,ICMP,Normal
0.003221,65,61,65,ICMP,Normal
0.01327,115,97,115,TCP,Normal
0.00392,78,115,78,UDP,Normal
0.006897,93,73,93,ICMP,Normal
0.018442,107,87,107,UDP,Normal
0.011461,104,121,104,TCP,Normal
0.004675,74,96,74,TCP,Normal
0.018426,97,77,97,ICMP,Normal
0.002397,68,88,68,TCP,Normal
0.008524,81,85,81,UDP,Normal
0.003354,109,108,109,TCP,Normal
0.019582,70,104,70,ICMP,Normal
0.01042,105,93,105,TCP,Normal
0.018405,102,108,102,UDP,Normal
0.004507,111,115,111,ICMP,Normal
0.016744,110,107,110,ICMP,Normal
0.019792,100,97,100,UDP,Normal
0.00713,97,77,97,ICMP,Normal
0.001646,61,57,61,TCP,Normal
0.007457,66,106,66,ICMP,Normal
0.013666,64,120,64,TCP,Normal
0.016774,72,52,72,ICMP,Normal
0.002014,65,113,65,TCP,Normal
0.0155,63,84,63,TCP,Normal
0.002237,110,75,110,TCP,Normal
0.004213,119,79,119,UDP,Normal
0.007261,69,62,69,UDP,Normal
0.014055,109,93,109,TCP,Normal
0.011928,63,61,63,TCP,Normal
0.00718,110,99,110,ICMP,Normal
0.009577,79,71,79,TCP,Normal
0.002303,93,110,93,UDP,Normal
0.007014,61,55,61,UDP,Normal
0.016192,103,67,103,TCP,Normal
0.019174,90,88,90,TCP,Normal
0.01035,109,109,109,ICMP,Normal
0.005535,114,101,114,TCP,Normal
0.007223,68,62,68,ICMP,Normal
0.002894,106,69,106,ICMP,Normal
0.017485,91,77,91,TCP,Normal
0.007679,82,103,82,TCP,Normal
0.012543,120,75,120,ICMP,Normal
0.015806,88,102,88,UDP,Normal
0.006102,91,94,91,UDP,Normal
0.012105,60,87,60,TCP,Normal
0.001324,104,95,104,UDP,Normal
0.002607,85,123,85,ICMP,Normal
0.012919,100,117,100,TCP,Normal
0.012613,92,110,92,TCP,Normal
0.015983,76,77,76,UDP,Normal
0.012399,117,52,117,UDP,Normal
0.012378,79,119,79,TCP,Normal
0.006805,117,124,117,ICMP,Normal
0.006835,83,108,83,ICMP,Normal
0.018951,96,128,96,UDP,Normal
0.003179,81,119,81,TCP,Normal
0.001166,104,116,104,TCP,Normal
0.014208,103,85,103,ICMP,Normal
0.008197,93,94,93,ICMP,Normal
0.013677,108,62,108,ICMP,Normal
0.018588,78,81,78,TCP,Normal
0.019888,80,102,80,UDP,Normal
0.017522,98,80,98,UDP,Normal
0.015907,70,98,70,UDP,Normal
0.002333,113,109,113,UDP,Normal
0.009674,80,100,80,TCP,Normal
0.015199,110,58,110,UDP,Normal
0.014258,63,93,63,UDP,Normal
0.010314,73,65,73,ICMP,Normal
0.006324,88,125,88,UDP,Normal
0.002558,97,54,97,ICMP,Normal
0.006564,112,86,112,ICMP,Normal
0.015962,74,57,74,TCP,Normal
0.009179,112,56,112,TCP,Normal
0.001431,68,119,68,ICMP,Normal
0.001813,78,59,78,ICMP,Normal
0.016152,61,68,61,UDP,Normal
0.018372,115,103,115,ICMP,Normal
0.017984,84,122,84,TCP,Normal
0.012942,117,115,117,TCP,Normal
0.009695,113,114,113,UDP,Normal
0.003529,62,64,62,UDP,Normal
0.013886,75,89,75,ICMP,Normal
0.008183,84,89,84,UDP,Normal
0.004211,106,51,106,ICMP,Normal
0.017632,112,92,112,UDP,Normal
0.009998,69,59,69,UDP,Normal
0.009635,108,114,108,TCP,Normal
0.01439,102,120,102,UDP,Normal
0.011205,63,104,63,ICMP,Normal
0.011858,82,102,82,UDP,Normal
0.00383,95,64,95,UDP,Normal
0.005409,96,91,96,ICMP,Normal
0.019183,72,82,72,UDP,Normal
0.019832,70,57,70,TCP,Normal
0.018015,76,67,76,UDP,Normal
0.011811,73,80,73,TCP,Normal
0.002873,97,105,97,UDP,Normal
0.00949,89,64,89,UDP,Normal
0.01597,66,113,66,ICMP,Normal
0.004907,90,117,90,TCP,Normal
0.019101,95,107,95,ICMP,Normal
0.015975,114,86,114,ICMP,Normal
0.007266,102,60,102,ICMP,Normal
0.018072,109,68,109,TCP,Normal
0.014895,108,106,108,TCP,Normal
0.01309,107,106,107,UDP,Normal
0.002881,75,105,75,TCP,Normal
0.012081,94,72,94,TCP,Normal
0.011359,68,61,68,UDP,Normal
0.011215,118,69,118,UDP,Normal
0.001296,77,105,77,TCP,Normal
0.003497,70,70,70,TCP,Normal
0.003824,88,95,88,ICMP,Normal
0.004262,69,52,69,TCP,Normal
0.007942,99,127,99,TCP,Normal
0.010563,68,72,68,UDP,Normal
0.014137,113,71,113,ICMP,Normal
0.01236,68,66,68,ICMP,Normal
0.007122,83,54,83,ICMP,Normal
0.005808,81,76,81,ICMP,Normal
0.009432,73,68,73,TCP,Normal
0.007237,76,93,76,UDP,Normal
0.019628,72,73,72,UDP,Normal
0.01721,103,83,103,ICMP,Normal
0.015953,119,96,119,ICMP,Normal
0.002875,111,110,111,UDP,Normal
0.011134,60,103,60,ICMP,Normal
0.015653,69,77,69,TCP,Normal
0.004856,77,78,77,ICMP,Normal
0.011993,90,52,90,TCP,Normal
0.013899,119,73,119,TCP,Normal
0.002412,87,75,87,ICMP,Normal
0.009057,116,76,116,UDP,Normal
0.012271,112,77,112,TCP,Normal
0.013377,81,53,81,UDP,Normal
0.011227,88,114,88,TCP,Normal
0.017112,118,103,118,ICMP,Normal
0.01748,119,114,119,ICMP,Normal
0.010589,116,74,116,UDP,Normal
0.010359,63,94,63,TCP,Normal
0.007989,82,98,82,UDP,Normal
0.004802,61,77,61,UDP,Normal
0.010861,70,94,70,ICMP,Normal
0.008162,116,98,116,UDP,Normal
0.006111,86,55,86,TCP,Normal
0.01462,92,83,92,TCP,Normal
0.00594,87,67,87,TCP,Normal
0.009814,109,72,109,TCP,Normal
0.011791,86,83,86,TCP,Normal
0.010669,70,72,70,UDP,Normal
0.018653,119,67,119,UDP,Normal
0.007197,116,75,116,ICMP,Normal
0.019526,116,125,116,UDP,Normal
0.018864,68,62,68,TCP,Normal
0.003804,64,56,64,UDP,Normal
0.01092,115,106,115,UDP,Normal
0.012102,68,100,68,TCP,Normal
0.004589,77,96,77,ICMP,Normal
0.018022,107,68,107,TCP,Normal
0.018343,104,50,104,UDP,Normal
0.011502,116,104,116,UDP,Normal
0.013465,111,116,111,TCP,Normal
0.012139,83,80,83,UDP,Normal
0.003975,61,59,61,TCP,Normal
0.003681,107,88,107,UDP,Normal
0.00756,98,66,98,ICMP,Normal
0.009293,79,119,79,TCP,Normal
0.004352,65,75,65,TCP,Normal
0.019442,61,128,61,ICMP,Normal
0.010042,76,59,76,ICMP,Normal
0.015619,107,117,107,TCP,Normal
0.006939,110,74,110,TCP,Normal
0.002074,89,113,89,ICMP,Normal
0.011775,74,124,74,ICMP,Normal
0.002208,106,115,106,UDP,Normal
0.011456,81,106,81,TCP,Normal
0.0144,112,59,112,TCP,Normal
0.00362,79,98,79,ICMP,Normal
0.009544,81,75,81,ICMP,Normal
0.009472,87,103,87,ICMP,Normal
0.011757,116,56,116,TCP,Normal
0.005629,107,83,107,UDP,Normal
0.007881,96,119,96,ICMP,Normal
0.017765,82,102,82,UDP,Normal
0.006056,79,117,79,TCP,Normal
0.018691,112,57,112,ICMP,Normal
0.006438,116,68,116,TCP,Normal
0.005271,96,82,96,TCP,Normal
0.003396,106,69,106,TCP,Normal
0.006667,99,52,99,TCP,Normal
0.013219,88,125,88,UDP,Normal
0.005935,105,74,105,TCP,Normal
0.017274,72,125,72,UDP,Normal
0.013377,98,123,98,ICMP,Normal
0.005789,120,79,120,TCP,Normal
0.011419,120,108,120,ICMP,Normal
0.001201,89,118,89,ICMP,Normal
0.009336,90,114,90,UDP,Normal
0.014299,94,61,94,TCP,Normal
0.002245,75,56,75,UDP,Normal
0.013243,72,68,72,TCP,Normal
0.003036,77,109,77,TCP,Normal
0.015915,106,119,106,ICMP,Normal
0.010571,102,71,102,TCP,Normal
0.012402,80,87,80,UDP,Normal
0.009309,110,86,110,UDP,Normal
0.005732,105,113,105,ICMP,Normal
0.005432,87,84,87,TCP,Normal
0.005692,68,98,68,TCP,Normal
0.01012,80,91,80,UDP,Normal
0.005007,63,66,63,ICMP,Normal
0.017458,75,54,75,TCP,Normal
0.008573,96,89,96,TCP,Normal
0.012075,116,125,116,ICMP,Normal
0.007044,91,74,91,UDP,Normal
0.001608,108,88,108,UDP,Normal
0.017235,65,59,65,TCP,Normal
0.005022,111,117,111,UDP,Normal
0.010463,75,85,75,TCP,Normal
0.014151,96,61,96,ICMP,Normal
0.017823,102,76,102,ICMP,Normal
0.002723,102,113,102,TCP,Normal
0.009442,97,126,97,ICMP,Normal
0.01659,65,113,65,TCP,Normal
0.01493,78,121,78,ICMP,Normal
0.011969,79,92,79,UDP,Normal
0.001503,84,66,84,ICMP,Normal
0.010446,91,106,91,UDP,Normal
0.005233,100,122,100,ICMP,Normal
0.004492,92,84,92,ICMP,Normal
0.013709,104,111,104,ICMP,Normal
0.015387,76,115,76,TCP,Normal
0.003951,69,66,69,ICMP,Normal
0.010602,102,121,102,ICMP,Normal
0.018525,113,113,113,ICMP,Normal
0.016605,86,83,86,UDP,Normal
0.007721,78,57,78,UDP,Normal
0.007252,84,104,84,UDP,Normal
0.008764,100,75,100,UDP,Normal
0.009587,117,114,117,TCP,Normal
0.001891,64,114,64,TCP,Normal
0.017548,108,125,108,ICMP,Normal
0.016902,75,113,75,TCP,Normal
0.01326,108,90,108,TCP,Normal
0.003852,105,51,105,UDP,Normal
0.010919,101,80,101,UDP,Normal
0.013102,91,111,91,ICMP,Normal
0.002143,93,79,93,UDP,Normal
0.018604,118,109,118,UDP,Normal
0.01131,79,124,79,ICMP,Normal
0.001249,81,93,81,TCP,Normal
0.005307,86,124,86,TCP,Normal
0.014643,100,72,100,ICMP,Normal
0.004755,83,125,83,TCP,Normal
0.011169,82,79,82,UDP,Normal
0.008838,104,71,104,ICMP,Normal
0.008663,116,109,116,UDP,Normal
0.002319,65,86,65,UDP,Normal
0.013383,92,122,92,TCP,Normal
0.018658,79,95,79,UDP,Normal
0.005611,111,65,111,ICMP,Normal
0.013245,101,65,101,ICMP,Normal
0.016235,85,71,85,UDP,Normal
0.007033,111,51,111,TCP,Normal
0.013199,62,65,62,UDP,Normal
0.010224,98,105,98,UDP,Normal
0.016101,77,119,77,ICMP,Normal
0.016809,71,122,71,ICMP,Normal
0.007081,71,72,71,ICMP,Normal
0.007055,86,64,86,UDP,Normal
0.007837,69,115,69,UDP,Normal
0.018002,92,110,92,UDP,Normal
0.005634,92,128,92,ICMP,Normal
0.011752,112,100,112,UDP,Normal
0.019672,117,120,117,ICMP,Normal
0.013958,63,118,63,UDP,Normal
0.013668,87,60,87,TCP,Normal
0.001394,78,65,78,UDP,Normal
0.010261,89,102,89,UDP,Normal
0.011881,115,65,115,TCP,Normal
0.01281,80,126,80,TCP,Normal
0.015526,95,117,95,UDP,Normal
0.014841,108,91,108,TCP,Normal
0.007734,80,87,80,TCP,Normal
0.017231,84,71,84,UDP,Normal
0.002536,115,110,115,UDP,Normal
0.008655,84,56,84,ICMP,Normal
0.010949,104,55,104,TCP,Normal
0.003786,74,118,74,ICMP,Normal
0.013494,115,119,115,UDP,Normal
0.014672,108,86,108,ICMP,Normal
0.013925,93,76,93,TCP,Normal
0.008665,103,90,103,TCP,Normal
0.012356,119,116,119,ICMP,Normal
0.017843,63,67,63,UDP,Normal
0.014203,97,94,97,TCP,Normal
0.018216,66,51,66,ICMP,Normal
0.015232,75,101,75,UDP,Normal
0.00126,118,94,118,UDP,Normal
0.001133,96,68,96,UDP,Normal
0.006913,89,85,89,TCP,Normal
0.006448,78,88,78,ICMP,Normal
0.009742,83,120,83,UDP,Normal
0.012753,68,95,68,ICMP,Normal
0.002078,82,66,82,UDP,Normal
0.004086,95,110,95,TCP,Normal
0.00538,69,66,69,UDP,Normal
0.009394,64,116,64,TCP,Normal
0.009974,60,88,60,TCP,Normal
0.011317,104,61,104,TCP,Normal
0.017882,69,79,69,TCP,Normal
0.005465,110,117,110,ICMP,Normal
0.009309,112,95,112,UDP,Normal
0.002513,91,53,91,TCP,Normal
0.018837,69,118,69,UDP,Normal
0.017397,75,92,75,TCP,Normal
0.015572,102,76,102,UDP,Normal
0.009217,94,70,94,ICMP,Normal
0.008598,70,103,70,ICMP,Normal
0.018047,60,121,60,ICMP,Normal
0.011886,85,105,85,ICMP,Normal
0.009938,88,98,88,ICMP,Normal
0.003236,73,74,73,TCP,Normal
0.008875,85,78,85,UDP,Normal
0.007097,97,85,97,ICMP,Normal
0.01569,97,97,97,UDP,Normal
0.018782,110,53,110,TCP,Normal
0.0156,70,51,70,ICMP,Normal
0.002306,83,104,83,UDP,Normal
0.017656,83,110,83,TCP,Normal
0.002505,120,105,120,TCP,Normal
0.010283,102,125,102,UDP,Normal
0.008045,77,59,77,ICMP,Normal
0.019161,79,101,79,UDP,Normal
0.010871,81,68,81,UDP,Normal
0.010925,60,57,60,ICMP,Normal
0.013654,108,124,108,TCP,Normal
0.00852,82,53,82,UDP,Normal
0.011921,95,58,95,UDP,Normal
0.013141,82,121,82,ICMP,Normal
0.016845,117,69,117,TCP,Normal
0.019062,106,105,106,UDP,Normal
0.019223,115,100,115,ICMP,Normal
0.009427,75,127,75,TCP,Normal
0.015343,110,58,110,TCP,Normal
0.017414,103,59,103,ICMP,Normal
0.003117,94,74,94,UDP,Normal
0.017954,88,124,88,TCP,Normal
0.010045,69,62,69,ICMP,Normal
0.017522,60,105,60,ICMP,Normal
0.018767,90,123,90,ICMP,Normal
0.009918,97,71,97,UDP,Normal
0.004013,98,116,98,UDP,Normal
0.004857,82,96,82,ICMP,Normal
0.01284,93,91,93,ICMP,Normal
0.013847,66,96,66,ICMP,Normal
0.006178,111,94,111,UDP,Normal
0.007262,109,107,109,ICMP,Normal
0.004219,83,82,83,TCP,Normal
0.010778,77,93,77,TCP,Normal
0.008948,111,113,111,TCP,Normal
0.005054,111,55,111,UDP,Normal
0.017676,68,104,68,UDP,Normal
0.002098,107,89,107,UDP,Normal
0.012252,111,97,111,ICMP,Normal
0.010778,95,121,95,ICMP,Normal
0.005741,96,122,96,UDP,Normal
0.014378,86,50,86,UDP,Normal
0.002992,83,99,83,ICMP,Normal
0.015978,109,72,109,TCP,Normal
0.012069,60,74,60,UDP,Normal
0.004212,76,109,76,ICMP,Normal
0.005015,100,78,100,TCP,Normal
0.003686,68,123,68,UDP,Normal
0.012991,115,112,115,UDP,Normal
0.018381,70,91,70,ICMP,Normal
0.003358,113,89,113,TCP,Normal
0.003185,103,120,103,UDP,Normal
0.003544,86,72,86,TCP,Normal
0.018556,108,113,108,UDP,Normal
0.002805,95,54,95,TCP,Normal
0.008892,119,78,119,TCP,Normal
0.00112,64,53,64,TCP,Normal
0.00359,90,81,90,TCP,Normal
0.004863,69,128,69,TCP,Normal
0.018559,110,57,110,TCP,Normal
0.019637,68,82,68,TCP,Normal
0.008167,79,65,79,ICMP,Normal
0.007844,113,116,113,UDP,Normal
0.012877,60,118,60,ICMP,Normal
0.008339,97,63,97,UDP,Normal
0.004012,64,118,64,ICMP,Normal
0.016489,60,90,60,ICMP,Normal
0.004123,67,76,67,TCP,Normal
0.006559,61,51,61,TCP,Normal
0.010399,87,109,87,UDP,Normal
0.011979,100,62,100,ICMP,Normal
0.005637,69,58,69,ICMP,Normal
0.013383,104,125,104,ICMP,Normal
0.013648,71,87,71,UDP,Normal
0.005002,71,103,71,UDP,Normal
0.003229,79,98,79,TCP,Normal
0.008253,92,96,92,ICMP,Normal
0.01712,84,59,84,ICMP,Normal
0.002153,93,51,93,ICMP,Normal
0.014469,117,110,117,UDP,Normal
0.005068,63,79,63,TCP,Normal
0.014858,120,57,120,TCP,Normal
0.00319,94,98,94,TCP,Normal
0.018067,119,65,119,ICMP,Normal
0.014672,75,79,75,UDP,Normal
0.017165,115,106,115,UDP,Normal
0.009248,62,64,62,TCP,Normal
0.016424,115,68,115,UDP,Normal
0.008813,108,127,108,TCP,Normal
0.015252,61,83,61,ICMP,Normal
0.005394,106,116,106,UDP,Normal
0.012534,67,103,67,UDP,Normal
0.017905,76,59,76,UDP,Normal
0.014483,117,98,117,UDP,Normal
0.017736,67,87,67,TCP,Normal
0.003008,93,97,93,ICMP,Normal
0.0153,85,86,85,ICMP,Normal
0.012084,115,86,115,ICMP,Normal
0.005166,88,106,88,UDP,Normal
0.01775,65,79,65,UDP,Normal
0.009856,114,51,114,TCP,Normal
0.010997,99,74,99,ICMP,Normal
0.016134,101,117,101,UDP,Normal
0.018864,60,95,60,TCP,Normal
0.01594,97,84,97,UDP,Normal
0.009427,74,88,74,UDP,Normal
0.009022,105,63,105,TCP,Normal
0.019165,103,59,103,TCP,Normal
0.009503,88,87,88,ICMP,Normal
0.007535,111,59,111,TCP,Normal
0.002124,67,121,67,ICMP,Normal
0.017776,81,79,81,ICMP,Normal
0.003188,94,86,94,UDP,Normal
0.0026,119,80,119,UDP,Normal
0.013778,115,118,115,ICMP,Normal
0.01082,97,113,97,TCP,Normal
0.011653,107,64,107,UDP,Normal
0.01728,108,61,108,TCP,Normal
0.007186,80,105,80,ICMP,Normal
0.015917,115,77,115,ICMP,Normal
0.006468,85,55,85,ICMP,Normal
0.005599,77,72,77,UDP,Normal
0.013622,64,88,64,UDP,Normal
0.008739,105,51,105,UDP,Normal
0.014962,112,56,112,ICMP,Normal
0.018276,118,54,118,TCP,Normal
0.00273,78,122,78,ICMP,Normal
0.009212,62,76,62,ICMP,Normal
0.009046,113,98,113,ICMP,Normal
0.014665,109,117,109,ICMP,Normal
0.002595,117,112,117,UDP,Normal
0.012975,73,107,73,TCP,Normal
0.001327,83,90,83,ICMP,Normal
0.019894,66,64,66,UDP,Normal
0.015627,93,90,93,ICMP,Normal
0.011594,115,63,115,TCP,Normal
0.012342,110,67,110,TCP,Normal
0.017319,74,96,74,ICMP,Normal
0.002283,112,73,112,UDP,Normal
0.016932,73,61,73,UDP,Normal
0.007275,77,112,77,ICMP,Normal
0.014316,95,92,95,ICMP,Normal
0.017885,82,128,82,ICMP,Normal
0.002138,113,58,113,UDP,Normal
0.017903,112,74,112,ICMP,Normal
0.008441,109,61,109,UDP,Normal
0.010343,102,75,102,ICMP,Normal
0.003479,76,120,76,ICMP,Normal
0.003177,71,70,71,UDP,Normal
0.009794,83,85,83,UDP,Normal
0.004846,112,101,112,UDP,Normal
0.015708,111,104,111,TCP,Normal
0.002014,82,116,82,TCP,Normal
0.011768,119,110,119,TCP,Normal
0.003179,90,124,90,TCP,Normal
0.009238,109,105,109,ICMP,Normal
0.008089,73,85,73,UDP,Normal
0.01975,94,65,94,TCP,Normal
0.012411,102,124,102,TCP,Normal
0.012348,88,59,88,ICMP,Normal
0.011265,109,99,109,ICMP,Normal
0.012634,112,73,112,TCP,Normal
0.00718,120,63,120,UDP,Normal
0.002958,120,108,120,UDP,Normal
0.012279,120,67,120,TCP,Normal
0.007464,83,53,83,ICMP,Normal
0.011608,76,83,76,UDP,Normal
0.011557,89,118,89,UDP,Normal
0.003018,110,73,110,TCP,Normal
0.014831,75,54,75,UDP,Normal
0.019259,63,104,63,UDP,Normal
0.00726,81,82,81,UDP,Normal
0.005694,80,54,80,UDP,Normal
0.005806,120,125,120,UDP,Normal
0.009777,108,95,108,TCP,Normal
0.013924,63,106,63,UDP,Normal
0.003714,65,126,65,UDP,Normal
0.006917,109,128,109,ICMP,Normal
0.016348,60,64,60,UDP,Normal
0.012239,105,114,105,UDP,Normal
0.008647,105,62,105,TCP,Normal
0.002117,119,94,119,TCP,Normal
0.018145,61,75,61,ICMP,Normal
0.019182,75,121,75,TCP,Normal
0.006305,106,82,106,ICMP,Normal
0.010459,101,117,101,ICMP,Normal
0.017876,74,77,74,TCP,Normal
0.003001,111,74,111,UDP,Normal
0.018737,70,119,70,UDP,Normal
0.013213,95,118,95,TCP,Normal
0.011674,96,53,96,TCP,Normal
0.011214,101,80,101,UDP,Normal
0.018042,86,122,86,ICMP,Normal
0.015496,114,107,114,TCP,Normal
0.01808,93,72,93,ICMP,Normal
0.01716,119,127,119,UDP,Normal
0.004589,116,92,116,TCP,Normal
0.008803,101,123,101,TCP,Normal
0.014964,73,69,73,TCP,Normal
0.017377,92,86,92,ICMP,Normal
0.009032,92,92,92,UDP,Normal
0.006352,84,113,84,UDP,Normal
0.001791,82,105,82,TCP,Normal
0.009262,70,50,70,ICMP,Normal
0.018998,98,108,98,UDP,Normal
0.010299,69,61,69,ICMP,Normal
0.018739,70,107,70,ICMP,Normal
0.010745,61,89,61,ICMP,Normal
0.005977,94,119,94,UDP,Normal
0.007751,90,88,90,TCP,Normal
0.006024,107,58,107,TCP,Normal
0.019431,70,60,70,ICMP,Normal
0.007711,72,81,72,UDP,Normal
0.010717,66,117,66,UDP,Normal
0.001559,61,80,61,UDP,Normal
0.015052,69,65,69,TCP,Normal
0.00296,88,75,88,ICMP,Normal
0.014121,67,115,67,TCP,Normal
0.008013,61,120,61,ICMP,Normal
0.00111,82,126,82,UDP,Normal
0.00106,87,77,87,UDP,Normal
0.003593,103,67,103,UDP,Normal
0.017042,69,115,69,UDP,Normal
0.003634,94,89,94,ICMP,Normal
0.018572,78,53,78,TCP,Normal
0.013971,98,59,98,TCP,Normal
0.010923,61,105,61,ICMP,Normal
